Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,231,30.26,20.1,88.28,39.1,21,17.75,92.64,74.03,60.17,16.88,8.66,4.76,0,2.16,0,1.73,8.23,15.15,7.36,1.73,13.42,11.26,6.06,7.36,2.6,21.21,6.06,5.19,2.6,0.87,1.73,0,27.27,0,14.29,3.03,1.3,1.3,4.33,1.3,5.63,0,3.9,2.6,1.3,0.87,0.87,0,0,0,0,0,11.26,4.33,0.43,0.43,0,0.87,0.87,6.93,0,0.43,0,0,0,0,0,0,5.19,0.43,0,2.16,3.03,0,1.3,0,0,0,0,0,0,0.87,0,0.43,0,0.87,1.3,0.87,0,0,0,2.16,8.23,12.99,1.73,0.43,9.52,2.16,0,0.87,2.6,5.19,5.63,1.73,0.43,0.43,0,0,0,19.05,4.76,6.06,0,0,5.63,2.6,0
1,170,91.75,43.52,10.4,37.12,28.33,38.24,74.71,50.59,43.53,6.47,0,0,0,0,0,0,6.47,12.94,7.06,0,15.29,10,1.18,2.94,0,12.94,3.53,2.35,0.59,0,0.59,0,16.47,0,12.35,2.35,0,1.18,7.06,0,2.35,0,2.35,1.76,0.59,1.18,0.59,0.59,0,0.59,0,0,6.47,3.53,1.18,1.76,0.59,0,0.59,2.94,0,2.35,0,0,0,0,0,0,10,0,1.76,5.88,2.35,0,0,0,0,0,0,0,0,0,0,2.35,0,0,1.76,1.18,0,0.59,0,0,0.59,8.82,1.18,0.59,5.88,1.76,0,0,1.18,1.76,2.94,5.29,0,0,0,0,0,14.71,3.53,4.71,0,0,1.76,4.71,0
1,198,78.71,31.58,99,67.94,22,22.73,86.87,69.7,52.02,12.63,8.59,5.56,2.02,0,0.51,0,4.04,13.13,7.07,0,17.68,5.05,6.06,6.57,0.51,15.66,7.07,1.52,4.55,3.54,0.51,0.51,20.71,0.51,10.1,3.54,2.02,1.01,1.01,1.01,2.53,0.51,4.04,3.54,0.51,1.52,1.52,0,0,0,0,0,7.58,2.53,0.51,0,0,0,1.01,5.05,1.01,0,0,1.52,0,0,0,0,5.05,0,0,2.53,3.54,0,1.01,0,0,0,0,0,0,0.51,0,0,0,0.51,0,0,0,0.51,0.51,0,8.59,19.7,0,4.55,11.62,1.52,0.51,2.53,6.06,8.08,3.03,0.51,0,0,0,0,0,12.12,5.05,2.02,0,0.51,2.02,2.53,0
1,418,39.42,33.3,96.31,23.24,18.17,17.46,88.76,74.4,58.85,17.7,11,5.26,3.35,0,0.24,1.91,6.7,15.55,7.42,1.44,13.88,6.46,6.22,9.09,1.91,16.99,5.26,4.07,5.02,3.83,0.24,0.96,23.92,1.44,10.05,1.2,0.24,1.91,0.96,1.2,4.31,0.24,3.59,1.91,1.67,0.96,0.48,0.48,0,0.24,0,0,11.48,4.55,0.72,0.48,0.24,0,2.15,6.94,0.24,0.48,0,0.48,0,0,0,0,2.87,0,1.91,0.72,0.24,0,0.48,0,0,0,0,0,0,0,0,0.72,0.24,1.67,0,0.24,0,0,0,0.24,5.5,14.59,0.24,3.59,8.37,0.24,0.96,1.67,7.42,10.53,0.48,1.67,0,0,0,0,0,16.75,5.5,6.7,0,0,2.39,2.15,0
1,69,99,85.5,7.4,84.9,17.25,37.68,76.81,47.83,39.13,2.9,0,0,0,0,0,0,2.9,15.94,11.59,0,15.94,5.8,0,1.45,0,7.25,7.25,2.9,4.35,2.9,1.45,0,7.25,0,5.8,1.45,0,0,4.35,0,1.45,0,4.35,4.35,0,1.45,1.45,0,0,0,0,0,13.04,2.9,1.45,0,0,0,0,10.14,2.9,1.45,0,0,0,0,0,0,13.04,1.45,0,5.8,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,10.14,1.45,0,7.25,1.45,0,0,0,0,2.9,2.9,0,0,0,0,0,13.04,5.8,2.9,0,0,1.45,2.9,0
1,118,77.08,26.29,59.84,5.94,10.73,30.51,84.75,58.47,46.61,3.39,0,0,0,0,0,0,3.39,13.56,9.32,1.69,11.02,12.71,5.93,4.24,0.85,15.25,8.47,2.54,0.85,0.85,0,0,27.97,0,12.71,3.39,2.54,0,0.85,0.85,4.24,0,3.39,0.85,2.54,0.85,0.85,0,0,0,0,0,5.93,3.39,0.85,0,0,0,0.85,2.54,0,0.85,0,0,0,0,0,0,11.02,0,5.93,5.08,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.85,0.85,0,0,0,0,0,15.25,1.69,0,9.32,2.54,2.54,0,2.54,11.02,5.08,0,0,0,0,0,0,14.41,9.32,4.24,0,0,0,0.85,0
1,99,99,63.96,36.1,81.59,16.5,40.4,83.84,55.56,40.4,0,0,0,0,0,0,0,0,16.16,12.12,1.01,15.15,5.05,0,6.06,0,11.11,8.08,7.07,4.04,3.03,1.01,1.01,14.14,0,7.07,0,2.02,0,4.04,0,1.01,0,4.04,4.04,0,1.01,1.01,0,0,0,0,0,10.1,5.05,2.02,0,0,0,1.01,5.05,0,1.01,0,0,0,0,0,0,9.09,2.02,1.01,4.04,3.03,0,1.01,0,0,0,0,0,0,1.01,0,0,0,0,0,2.02,0,1.01,0,0,0,14.14,0,4.04,10.1,0,0,0,1.01,0,6.06,0,0,0,0,0,0,11.11,6.06,4.04,0,0,0,1.01,0
1,126,96.35,40.06,50.97,70.15,18,30.16,78.57,57.14,44.44,4.76,1.59,0,0,0,0,1.59,3.17,15.87,10.32,0.79,15.08,9.52,0,3.97,0,11.9,11.11,3.97,2.38,0,1.59,0.79,19.05,0,9.52,0.79,2.38,0.79,4.76,0,2.38,0,3.17,3.17,0,1.59,1.59,0,0,0,0,0,5.56,2.38,0.79,0,0,0,1.59,2.38,0,0.79,0,0,0.79,0,0,0.79,4.76,2.38,0,2.38,0,0,0.79,0,0,0,0,0,0,0.79,0,0,0,0.79,0,0,0,0,0,0,1.59,15.08,0,0,15.08,0,0,0,0.79,3.17,5.56,0.79,0,0,0,0,0,9.52,5.56,3.17,0,0,0.79,0,0
1,109,92.83,45.49,45.04,33,15.57,39.45,84.4,58.72,45.87,4.59,1.83,0,0,0,0,1.83,2.75,14.68,7.34,0.92,15.6,9.17,2.75,3.67,0,14.68,7.34,5.5,1.83,0,1.83,0.92,21.1,0,12.84,0.92,1.83,1.83,5.5,0,2.75,0,2.75,1.83,0.92,0.92,0.92,0,0,0,0,0,5.5,1.83,0,0,0,0,0.92,3.67,0,0.92,0,0,0,0,0,0,5.5,0,2.75,2.75,0,0,0.92,0.92,0,0,0,0,0,0,0,2.75,0,0,3.67,0.92,0,0,0,0,1.83,11.93,0,1.83,8.26,1.83,0,0,5.5,1.83,4.59,1.83,0,0,0,0,0,16.51,6.42,6.42,0,0,0.92,2.75,0
1,199,57.49,3.89,99,59.65,19.9,15.08,90.95,68.84,53.27,16.08,11.56,9.55,0,0.5,0,1.01,4.52,14.57,7.54,0.5,14.57,7.04,5.03,6.03,2.01,16.58,5.53,4.52,2.51,1.01,1.01,0.5,27.64,2.01,11.56,2.51,0.5,1.51,2.51,2.51,2.01,0,3.52,3.02,0.5,1.51,1.01,0.5,0,0,0.5,0,7.54,4.02,1.51,0.5,0,0.5,1.01,3.02,0,0,0,0,0,0,0,0,4.52,0.5,1.51,2.01,0.5,0,4.52,0,0,0,0,0,0,2.51,0,0.5,0,0.5,0.5,0.5,0,0,0,0.5,11.56,16.08,0,2.51,10.55,0,1.01,1.51,8.04,8.04,3.02,2.01,0,0,0,0,0,18.09,4.52,7.04,0,0.5,3.02,3.02,0
1,120,87.06,15.75,82.8,72.45,15,35.83,84.17,60,42.5,3.33,0.83,0,0,0,0,0.83,2.5,10.83,7.5,1.67,13.33,8.33,3.33,7.5,0,12.5,9.17,6.67,2.5,0.83,0.83,0.83,28.33,0,20.83,4.17,2.5,2.5,7.5,0,8.33,0,3.33,3.33,0,0.83,0.83,0,0,0,0,0,9.17,5,0.83,0.83,0,0,0.83,3.33,0,1.67,0,0,0,0,0,0,5.83,0,1.67,2.5,1.67,0,0.83,0,0,0,0,0,0,0.83,0,0,0,0,0,1.67,0,0,0,0,0.83,12.5,0,0.83,10.83,0.83,0,0,1.67,0.83,7.5,1.67,0,0,0,0,0,17.5,6.67,8.33,0,0,0.83,1.67,0
1,139,93.66,52.94,29.22,29.97,17.38,33.81,71.94,51.8,43.17,3.6,0.72,0,0,0,0,0.72,2.88,12.23,6.47,0,16.55,8.63,1.44,5.04,0.72,11.51,5.76,2.16,0.72,0,0.72,0,17.27,0,9.35,0,2.16,0,3.6,0,3.6,0,2.16,1.44,0.72,0.72,0,0.72,0,0,0,0,8.63,2.16,0,0,0,0,0,6.47,0,3.6,0,0,0,0,0,0,3.6,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0.72,0,0,0,0.72,0,0,5.04,9.35,0.72,0.72,7.91,1.44,0,0,2.88,2.88,2.88,2.88,0,0,0,0,0,11.51,5.76,5.04,0,0,0.72,0,0
1,228,95.4,9.55,58.46,5.65,22.8,27.19,75.44,60.53,47.81,4.82,0.44,0,0,0,0,0.44,4.39,17.11,10.96,0,16.23,5.26,2.63,7.89,0.88,9.65,9.65,2.19,0.88,0,0.44,0.44,19.74,0,13.6,1.75,0.88,0.88,1.75,0,7.46,0.44,2.63,0.44,2.19,0.44,0,0.44,0,0,0,0,3.51,2.19,0,0,0,0,0.44,1.32,0,0.88,0,0,0,0,0,0,2.63,0,0.88,1.32,0.44,0,0,0,0,0,0,0,0,0,0,0,0.44,0,1.32,0,0,0.44,0,0,1.32,10.96,1.32,0.44,8.77,0.44,0,0.44,1.75,1.75,3.51,1.75,0,0,0,0,0,11.84,4.39,7.02,0,0,0,0.44,0
1,177,89.52,50.15,30.14,64.75,17.7,30.51,83.05,58.19,46.33,5.65,1.69,0,0,0,0,0.56,3.95,14.12,7.91,1.13,15.82,6.21,2.82,9.04,0,11.3,6.78,2.82,1.69,0.56,1.13,0.56,15.25,0,10.17,0.56,0.56,2.26,3.95,0,3.39,0,3.95,3.39,0.56,1.13,0.56,0.56,0,0,0,0,7.91,2.82,0.56,0,0,0,0,5.08,0,1.69,0,0,1.13,0,0,1.13,4.52,0.56,1.13,1.13,1.69,0,4.52,0,0,0,0,0,0,4.52,0,0.56,0.56,0.56,0,0,0,1.69,0,0,4.52,14.12,0.56,3.39,8.47,0.56,0,1.13,1.69,0,5.65,1.13,0,0,0,0,0,14.12,5.65,5.65,0,0,1.13,1.69,0
1,224,89.52,27.84,32.54,39.77,18.67,31.7,80.8,59.82,53.13,5.36,0.89,0,0,0,0,0.89,4.46,17.86,8.93,1.34,16.07,9.38,6.25,3.57,0.45,12.05,5.8,4.91,0.89,0.45,0.45,0.45,17.41,0,12.5,0.89,0.89,1.79,4.02,0,5.36,0,4.02,2.68,1.34,0.89,0.89,0,0,0,0,0,7.14,3.13,0.45,0.89,0,0,0.89,3.57,0,2.23,0,0,0,0,0,0,4.02,0,2.68,1.34,0,0,1.34,0,0,0,0,0,0,1.34,0,0.45,0,0.45,1.79,0,0,0.45,0,0,2.23,11.61,0.45,0,9.82,1.34,0,0,1.34,2.23,3.13,2.23,0,0,0,0,0,14.29,5.36,6.7,0,0,0.89,1.34,0
1,138,92.22,57.35,25.51,95.08,19.71,37.68,80.43,55.07,42.03,2.9,1.45,0,0,0,0,1.45,1.45,11.59,7.97,1.45,14.49,8.7,0.72,7.25,0.72,12.32,9.42,1.45,7.97,4.35,3.62,0.72,13.04,0,7.97,2.17,1.45,0.72,2.17,0,2.17,0,5.8,5.8,0,0.72,0.72,0,0,0,0,0,13.77,7.25,2.9,0,0,0.72,2.9,5.8,0,0.72,0,0,0,0,0,0,6.52,0,1.45,4.35,0.72,0,1.45,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0.72,0.72,0,2.17,10.87,0,0,9.42,0.72,0.72,0,1.45,2.17,5.8,0,0,0,0,0,0,11.59,5.07,6.52,0,0,0,0,0
1,228,54.96,42.64,42.69,97.62,32.57,22.81,89.04,67.98,53.51,16.67,10.09,4.82,2.63,0.44,0.88,0.88,6.58,16.23,7.46,0.44,14.04,6.14,7.02,5.7,0.88,13.6,7.46,4.39,6.58,4.39,1.32,1.32,21.49,1.32,11.84,0.88,1.32,1.75,1.32,2.63,3.51,0,7.89,7.02,0.44,4.82,3.51,0.44,0.44,0,0,0,11.84,4.82,1.32,0,0,0,2.19,6.58,0.88,0,0,1.75,0.44,0,0,0.44,5.26,0,3.07,1.75,0.44,0,3.07,0.88,0.88,0,0,0,0,1.32,0,2.19,0.44,0.44,0,0.44,0,0.44,0.88,0.88,6.58,10.53,0.88,0.88,7.02,0,0.88,0.44,2.63,6.58,1.75,1.75,0,0,0,0,0,11.4,2.63,3.07,0,0.44,1.32,3.95,0
1,355,40.54,2.61,97.56,31.89,20.88,13.52,87.04,76.62,60,17.75,9.3,7.32,0,0,0,1.97,8.45,13.8,6.76,0.56,15.21,7.04,7.04,7.04,2.82,16.62,7.89,2.82,1.41,0.28,0.85,0.28,24.79,1.69,11.27,1.97,0.85,1.69,3.94,0,3.94,0.28,4.79,2.82,1.97,1.41,0.56,0.85,0,0.56,0,0,5.92,3.1,0.28,0,0.28,0,2.25,2.82,0,0,0,0,0,0,0,0,2.82,0.56,1.41,0.85,0.28,0,1.13,0.28,0,0,0.28,0.28,0,0.28,0,0.28,0.28,0.56,0.56,0,0,0,0,0,5.35,14.08,0.28,2.25,8.45,1.13,0.56,1.69,6.76,10.42,0.56,0.85,0,0,0,0,0,14.93,4.51,5.07,0,0.28,2.82,2.25,0
1,200,67.69,12.41,99,97.43,22.22,21,88.5,69,54,15,10,7.5,0,1,0,1.5,5,16,10,2,13.5,7.5,6,5.5,0,16,5.5,4,4,2.5,1.5,0,24.5,1.5,9,2,1,0.5,2,1.5,3.5,0,7.5,7,0.5,2,2,0,0,0,0,0,7,3,2.5,0.5,0,0,0,4,0,0.5,0,0,2,0,0.5,1.5,7.5,1,1.5,3.5,2.5,0,1.5,0.5,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,0,0,1,8,12,1,2,9.5,1,0,0,7,7.5,4.5,0.5,0,0,0,0,0,18,4,6,0,0.5,3,4.5,0
1,231,55.54,94.21,94.31,97.41,21,18.61,93.94,74.46,57.14,17.75,11.69,3.46,7.36,0,0,0.87,6.06,13.85,6.49,0.43,15.58,5.63,7.36,6.06,0,17.75,4.33,3.9,10.82,9.09,1.73,0.43,21.65,1.73,9.52,2.6,0.87,2.16,0.87,2.16,1.73,0,7.36,6.93,0.43,2.6,2.16,0,0,0,0,0,14.29,3.9,2.16,0,0,0,0.87,9.96,0.43,0,0,0,0,0,0,0,6.93,1.73,3.03,1.3,0.87,0,3.9,0,0,0,0,0.43,0,2.6,0,0.43,0,0.87,0,0,0,0,0,0,10.39,19.91,1.3,3.46,12.99,1.73,0,1.3,4.76,10.39,1.73,0.87,0,0,0,0,0,12.12,4.33,3.9,0,0.43,1.73,1.73,0
1,104,77.19,16.46,89.39,33.68,17.33,35.58,83.65,54.81,47.12,4.81,0,0,0,0,0,0,4.81,9.62,4.81,1.92,15.38,11.54,2.88,6.73,0.96,12.5,7.69,0.96,1.92,0.96,0.96,0.96,22.12,0,12.5,0.96,0,1.92,4.81,0,6.73,0,0.96,0.96,0,0,0,0,0,0,0,0,4.81,1.92,0,0.96,0,0,0.96,2.88,0,0.96,0,0,0.96,0,0,0.96,4.81,0,0,2.88,2.88,0,0.96,0.96,0,0.96,0,0,0,0,0,0,0,0,0,0.96,0,0.96,0,0,1.92,18.27,0,0.96,15.38,0.96,0.96,0,2.88,1.92,7.69,0,0,0,0,0,0,14.42,5.77,4.81,0,0,0.96,2.88,0
1,98,94.11,52.23,72.58,82.06,10.89,36.73,79.59,57.14,36.73,0,0,0,0,0,0,0,0,9.18,9.18,0,11.22,10.2,1.02,5.1,0,19.39,12.24,1.02,0,0,0,0,18.37,0,11.22,2.04,0,2.04,7.14,0,3.06,0,4.08,4.08,0,2.04,2.04,0,0,0,0,0,10.2,5.1,2.04,0,0,0,0,5.1,0,2.04,0,0,0,0,0,0,6.12,2.04,2.04,1.02,1.02,0,1.02,0,0,0,0,0,0,1.02,0,1.02,0,0,0,0,0,0,0,0,3.06,19.39,1.02,2.04,13.27,2.04,0,0,3.06,1.02,6.12,3.06,0,0,0,0,0,13.27,9.18,2.04,0,0,1.02,1.02,0
1,291,59.46,6.12,81.33,24.62,19.4,13.06,90.03,74.23,61.17,17.53,9.97,8.25,0.34,0.69,0,0.69,7.56,12.71,7.56,0.34,18.21,6.87,6.87,6.87,1.03,17.53,3.09,4.12,2.06,1.03,1.03,0,22.34,1.72,12.03,2.06,0.69,2.41,4.81,0,3.09,0.69,3.09,1.72,1.37,1.03,0.69,0.34,0,0,0.34,0,3.78,1.03,0.34,0.34,0,0.34,0,2.75,0,0,0,0,0,0,0,0,4.47,0,1.72,1.37,1.37,0,4.47,0,0,0,0,0,0,2.06,0.34,0.69,0.69,2.41,0,0,0,0,0,0,5.15,12.03,0.34,2.06,8.25,1.03,0.34,1.03,1.72,8.93,1.72,2.75,0.34,0,0.34,0,0,13.06,4.12,4.47,0.69,0.34,1.72,1.72,0
1,124,65.54,23.05,69.74,3.07,24.8,17.74,84.68,73.39,56.45,14.52,11.29,7.26,0.81,0.81,0,1.61,3.23,14.52,8.06,0.81,16.94,10.48,7.26,3.23,0.81,20.16,6.45,4.03,3.23,0.81,1.61,0.81,20.97,1.61,8.06,1.61,0,1.61,1.61,0.81,1.61,1.61,5.65,1.61,4.03,1.61,0,1.61,1.61,0,0,0,7.26,2.42,0,0,0,0.81,0,4.84,0,0.81,0,0,0,0,0,0,5.65,0,1.61,0,4.03,0,0.81,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0.81,0,6.45,11.29,0,0.81,7.26,0,0.81,2.42,4.03,8.06,4.03,1.61,0,0,0,0,0,20.16,4.03,4.03,0,0,4.84,7.26,0
1,127,85.92,40.06,49.93,3.26,18.14,35.43,81.89,56.69,44.88,6.3,0.79,0,0,0,0,0.79,5.51,10.24,7.09,0,14.96,8.66,3.15,5.51,0.79,14.17,5.51,1.57,3.94,0.79,0.79,2.36,31.5,0,16.54,1.57,1.57,2.36,1.57,0.79,3.94,0,5.51,1.57,3.94,0,0,0,0,0,0,0,8.66,3.94,0,0,0,0.79,1.57,4.72,0,0.79,0,0,0,0,0,0,6.3,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,2.36,0,0,0,0,0,3.15,8.66,1.57,1.57,4.72,1.57,0,0,8.66,12.6,1.57,0.79,0.79,0.79,0,0,0,11.81,5.51,3.94,0,0,1.57,0.79,0
1,175,97.14,57.11,35.01,94.7,21.88,33.71,81.71,57.14,45.14,4.57,1.71,0,0,0,0,0.57,2.86,16,10.29,1.14,15.43,5.71,1.71,5.14,0,9.14,9.71,5.14,4.57,0.57,3.43,1.14,17.14,0,9.14,2.86,1.71,0.57,1.14,0,3.43,0,6.86,5.71,0,2.29,1.14,0,0,0,0,0,13.14,6.86,1.71,1.71,0,0.57,1.71,6.29,0,2.29,0,0,0,0,0,0,5.71,0.57,0.57,3.43,1.14,0,2.29,0,0,0,0,0,0,2.29,0,0,0.57,0.57,0,0,0,0.57,0,0,1.14,9.71,0.57,1.14,7.43,0.57,0,0,1.71,3.43,3.43,0,0,0,0,0,0,15.43,4.57,7.43,0,0,1.14,2.29,0
1,161,72.44,15.86,31.91,20.23,14.64,30.43,80.12,62.11,49.69,3.11,0,0,0,0,0,0,3.11,13.04,9.32,1.24,11.18,12.42,4.97,8.07,0.62,15.53,10.56,3.11,0,0,0,0,18.63,0,9.94,0.62,0,1.24,2.48,0.62,4.97,0,6.21,3.11,3.11,1.24,1.24,0,0,0,0,0,3.11,2.48,0,0,0,0,1.86,0.62,0,0,0,0,0,0,0,0,6.83,0.62,4.97,1.24,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,1.86,0.62,0,0,0,0,2.48,16.15,0.62,0.62,9.32,4.35,1.86,0,1.24,4.35,7.45,0,0,0,0,0,0,14.29,6.83,6.21,0,0,1.24,0,0
1,124,93.3,40.06,58.85,70.91,15.5,36.29,80.65,54.84,41.13,2.42,0,0,0,0,0,0,2.42,11.29,8.87,1.61,13.71,9.68,1.61,4.84,0.81,13.71,8.87,0.81,0,0,0,0,20.97,0,9.68,0.81,1.61,0,5.65,0,2.42,0,3.23,3.23,0,0.81,0.81,0,0,0,0,0,8.06,4.84,0.81,0,0,0,1.61,3.23,0,1.61,0,0,0,0,0,0,4.84,0,0.81,3.23,0.81,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0,0,0.81,0,0,0,0,1.61,15.32,0,1.61,12.1,2.42,0,0,2.42,3.23,5.65,1.61,0,0,0,0,0,10.48,6.45,4.03,0,0,0,0,0
1,105,98.78,40.06,84.92,78.85,17.5,29.52,83.81,60.95,46.67,3.81,0.95,0,0,0,0,0.95,2.86,18.1,14.29,0,16.19,6.67,0.95,5.71,0,9.52,12.38,0,1.9,0,1.9,0.95,19.05,0,11.43,3.81,0.95,0.95,4.76,0,2.86,0,3.81,3.81,0,0,0,0,0,0,0,0,6.67,2.86,1.9,0,0,0,1.9,2.86,0,0.95,0,0,0,0,0,0,3.81,0.95,0.95,1.9,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0.95,0,0.95,0.95,15.24,1.9,0.95,11.43,0.95,0,0,5.71,0.95,5.71,0.95,0,0,0,0,0,14.29,5.71,5.71,0,0,1.9,0.95,0
1,213,57.45,5.56,97.16,78.17,26.63,15.96,87.79,75.12,57.75,15.49,11.27,8.45,0,1.88,0,0.94,4.23,13.15,9.39,0.47,15.49,7.51,7.04,7.51,1.41,18.31,5.63,4.23,2.82,2.35,0.47,0,25.82,0.94,16.43,4.23,2.35,2.35,1.41,2.82,4.69,0,5.63,4.69,0.94,2.35,1.88,0.47,0,0,0.47,0,7.98,4.23,1.88,0,0,0,0.47,3.76,0,0,0,0,0,0,0,0,2.82,0.47,1.41,0.94,0,0,0.47,0,0,0,0,0,0,0,0,0.47,0.47,0.47,0,0,0,0.94,0.47,0.94,8.45,14.55,1.88,0.94,8.92,1.41,0,2.35,3.76,9.39,2.35,0.94,0,0,0,0,0,15.02,3.29,4.69,0,0.47,3.29,3.29,0
1,315,60.6,7.41,87.45,43.94,19.69,20,88.89,74.29,59.37,14.6,9.52,6.67,0.32,0,1.27,0.63,5.08,12.38,7.3,0.95,17.78,8.25,4.76,7.62,2.86,18.41,4.44,3.81,2.54,0.63,1.59,0.32,22.54,0.95,12.06,1.59,1.27,1.9,2.86,0.32,4.13,0.32,4.76,3.17,1.59,1.59,0.95,0.63,0.32,0,0,0,8.25,2.86,0.32,0.32,0,0.32,1.27,5.4,0.32,0.32,1.59,0,0.32,0,0,0.32,5.4,0,1.9,1.9,2.22,0,0.63,0.63,0.32,0,0,0.32,0,0,0,0.32,0,0.95,0,0.32,0,0,0.32,0,7.3,12.38,0,1.59,9.52,0.63,0,0.95,4.13,8.89,0.95,2.86,0,0,0,0,0,16.19,4.76,4.76,0,0.32,2.86,3.49,0
1,359,74.68,21.27,80.41,85.96,23.93,20.33,84.96,69.64,53.76,12.53,7.52,5.01,0.56,1.11,0.28,0.56,5.01,15.32,8.91,1.11,15.6,6.13,3.9,8.64,1.11,13.65,6.13,6.13,2.23,1.11,0.56,0.84,17.83,1.11,6.41,0.28,0,1.11,1.95,1.39,2.79,0,4.74,4.46,0,1.67,1.39,0,0,0,0,0,6.41,1.95,0,0.28,0,0,0.56,3.62,0.28,0,0.28,0.28,0.28,0,0,0.28,6.13,1.95,2.51,0.56,1.11,0.28,0.84,0.56,0,0.28,0,0,0,0,0,0.84,0,0.84,0,1.11,0,0.28,0,0.56,3.9,15.32,1.11,2.23,10.31,1.11,0.28,1.11,3.62,5.29,2.79,0.84,0,0,0,0,0,15.32,4.18,4.46,0,0.28,2.23,4.18,0
1,85,85.93,27.24,55.07,56.99,21.25,41.18,80,58.82,49.41,5.88,0,0,0,0,0,0,5.88,14.12,8.24,0,15.29,11.76,2.35,4.71,1.18,16.47,4.71,2.35,0,0,0,0,17.65,1.18,10.59,2.35,0,1.18,4.71,0,3.53,0,2.35,2.35,0,1.18,1.18,0,0,0,0,0,8.24,3.53,0,0,0,0,1.18,2.35,0,1.18,0,0,0,0,0,0,3.53,0,1.18,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,1.18,2.35,18.82,2.35,3.53,10.59,2.35,0,0,0,3.53,4.71,3.53,0,0,0,0,0,12.94,4.71,4.71,0,0,2.35,1.18,0
1,190,66.2,55.75,96.91,96.96,15.83,22.63,87.89,68.42,54.74,11.58,8.42,4.74,2.63,0,0,1.05,3.16,14.74,7.89,1.05,15.26,7.37,7.89,7.37,0,14.21,5.26,4.74,3.16,3.16,0,0,25.26,3.16,7.89,2.11,0.53,1.05,0,1.58,1.05,0,6.32,6.32,0,2.11,2.11,0,0,0,0,0,7.89,1.58,0.53,0,0,0,0.53,5.79,0,0.53,0,0.53,0,0,0,0,4.74,0.53,2.11,2.11,0.53,0,1.58,0.53,0,0,0,0,0,1.05,0,0.53,0,0.53,0,0,0,0,0,1.58,9.47,16.32,1.58,3.16,10.53,1.58,0,1.05,7.89,10,1.58,1.58,1.05,0,0.53,0.53,0,15.79,6.84,4.74,0,0.53,1.58,2.11,0
1,91,82.19,7.93,30.98,71.92,15.17,39.56,83.52,59.34,46.15,4.4,0,0,0,0,0,0,4.4,14.29,7.69,0,13.19,9.89,2.2,6.59,2.2,16.48,5.49,3.3,2.2,1.1,0,1.1,27.47,0,15.38,1.1,1.1,1.1,4.4,0,7.69,0,3.3,3.3,0,0,0,0,0,0,0,0,8.79,6.59,1.1,1.1,0,0,0,2.2,0,1.1,0,0,0,0,0,0,6.59,0,1.1,5.49,0,0,1.1,0,0,0,0,0,0,1.1,0,0,0,2.2,1.1,0,0,0,0,0,1.1,5.49,0,1.1,3.3,1.1,0,0,3.3,8.79,3.3,2.2,0,0,0,0,0,14.29,6.59,4.4,0,0,1.1,2.2,0
1,228,44.4,7.5,89.39,80.5,22.8,13.16,95.18,76.75,62.28,14.91,8.77,7.02,0,1.32,0,0.44,6.14,16.23,9.65,0.44,13.6,9.65,7.02,8.77,1.32,16.67,6.14,5.7,1.32,0.88,0.44,0,29.82,2.63,17.54,4.39,0.88,3.07,3.07,4.39,3.07,0,6.14,4.82,0.88,3.07,2.19,0.44,0.44,0,0,0,7.46,4.39,2.63,0,0,0,0.44,2.19,0,0,0,0,0,0,0,0,6.14,1.32,2.19,0.44,1.75,0.44,3.51,0.44,0,0.44,0,0,0,1.75,0,1.75,0.44,0.44,0.44,0,0,0,0,0.88,4.39,12.28,0.88,0.88,7.89,2.19,0,0.88,4.82,9.21,1.32,0.44,0,0,0,0,0,13.6,3.51,3.51,0,0.88,1.32,4.39,0
