Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,179,28.57,1,99,54.97,22.38,15.08,94.97,79.89,63.69,16.76,11.17,10.06,0,0,0,1.12,5.59,14.53,7.82,1.12,12.85,11.17,7.26,6.7,2.79,21.79,7.26,5.59,3.35,1.68,1.12,0.56,30.17,0.56,17.88,7.26,1.68,1.68,2.23,1.68,5.59,0.56,4.47,3.35,1.12,0.56,0,0.56,0,0,0.56,0,6.15,2.23,1.68,0,0,0,0,3.35,0,0,0,0,0,0,0,0,3.91,0,1.12,2.23,1.12,0,1.68,0,0,0,0,0,0,1.12,0,0,0,1.68,0,1.12,0,0,0,0.56,5.59,13.97,1.12,1.12,8.94,0.56,0,2.23,2.79,13.97,1.12,0.56,0.56,0,0.56,0,0,16.2,4.47,8.38,0,0,2.23,1.12,0
1,145,90.44,6.72,6.24,20.23,18.13,31.72,73.79,58.62,51.72,6.9,0,0,0,0,0,0,6.9,18.62,13.1,0,13.1,11.03,2.07,2.76,2.76,12.41,3.45,2.76,0,0,0,0,24.14,0.69,15.17,0.69,0.69,1.38,4.83,0,5.52,0,1.38,0.69,0.69,0,0,0,0,0,0,0,4.83,4.14,0,0,0,0.69,0.69,0,0,0,0,0,0,0,0,0,5.52,0,0.69,2.76,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,1.38,4.14,0,0,4.14,0,0,0,0.69,2.07,4.83,5.52,0,0,0,0,0,11.72,5.52,5.52,0,0,0,0.69,0
1,229,68.93,16.48,99,96.29,32.71,23.14,89.96,71.62,54.15,14.41,9.61,7.42,1.75,0,0,0,4.8,15.28,8.3,0,14.85,6.55,6.11,5.68,0.44,17.03,4.8,3.06,6.55,4.37,2.18,0,24.02,1.75,10.92,3.06,0.44,1.75,0.87,2.18,2.18,0.44,6.11,6.11,0,2.62,2.62,0,0,0,0,0,6.99,3.06,0.87,0.44,0,0,0.87,3.49,0.87,0,0,0.87,0,0,0,0,3.93,0,0.44,1.75,2.18,0,0.44,0,0,0,0,0,0,0,0,0.87,0,0.87,0,0.44,0,0.44,0,1.31,7.86,18.34,0,3.06,12.66,0.44,0.44,2.62,5.24,9.17,1.31,0.87,0.44,0,0.44,0,0,14.85,3.06,7.86,0,0,1.75,2.18,0
1,484,48.21,31.95,98.49,7.31,21.04,16.53,89.26,75,59.3,16.94,12.6,6.61,3.31,0,0.41,1.86,4.34,15.7,8.47,1.65,13.84,7.02,5.37,8.68,1.45,17.15,5.37,4.55,4.75,3.51,0.41,0.83,24.59,1.24,8.68,1.65,0.21,1.24,0.62,0.41,3.72,0.62,4.96,1.65,3.1,2.48,0.41,1.86,0.21,0.83,0.21,0,11.36,4.34,0.41,0.62,0.41,0,2.48,7.02,0.21,0.21,0.21,0.41,0.21,0,0,0.21,3.93,0,2.27,0.83,0.62,0.21,0.21,0.21,0,0,0,0,0,0,0,0.62,0.21,0.62,0,0.21,0.21,0,0.41,0.21,4.55,14.67,0.41,2.69,9.5,0.21,0.62,1.45,7.64,11.78,0.41,0.83,0,0,0,0,0,15.7,4.75,7.23,0,0,1.45,2.27,0
1,85,96.31,61.04,5.72,99,17,37.65,82.35,58.82,45.88,7.06,1.18,0,0,0,0,1.18,5.88,21.18,12.94,1.18,12.94,7.06,0,4.71,0,9.41,10.59,2.35,3.53,0,3.53,0,17.65,0,9.41,3.53,1.18,0,5.88,0,0,0,8.24,8.24,0,4.71,4.71,0,0,0,0,0,8.24,4.71,1.18,0,0,0,1.18,3.53,1.18,0,0,1.18,0,0,0,0,4.71,1.18,0,2.35,1.18,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,1.18,0,0,1.18,5.88,0,0,4.71,0,0,1.18,1.18,1.18,5.88,2.35,0,0,0,0,0,10.59,5.88,4.71,0,0,0,0,0
1,140,82.4,28.29,28.56,12.71,23.33,27.14,85,65,52.14,5,0,0,0,0,0,0,5,15,8.57,0,14.29,14.29,2.86,4.29,0.71,16.43,10.71,5.71,0.71,0.71,0,0,20,0,10.71,2.14,1.43,2.14,2.14,0,3.57,0,2.14,0.71,1.43,0.71,0.71,0,0,0,0,0,5,2.86,0.71,0,0,0,0.71,2.14,0,0.71,0,0,0,0,0,0,10.71,0,6.43,3.57,0.71,0,0,0,0,0,0,0,0,0,0,0.71,0,0.71,0,0.71,0,0.71,0,0,3.57,12.14,0.71,0,8.57,0.71,1.43,0.71,2.86,5.71,4.29,0.71,0,0,0,0,0,15,4.29,10.71,0,0,0,0,0
1,117,96.67,30.54,54.92,73.67,19.5,31.62,82.91,66.67,47.01,3.42,0,0,0,0,0,0,3.42,17.09,14.53,0.85,11.97,10.26,0.85,4.27,0,18.8,10.26,5.13,2.56,1.71,0.85,0,21.37,0,12.82,2.56,0.85,2.56,3.42,0,2.56,0,4.27,3.42,0,2.56,1.71,0,0,0,0,0,3.42,2.56,1.71,0,0,0,0.85,0.85,0,0,0,0,0,0,0,0,8.55,3.42,1.71,1.71,1.71,0,0.85,0,0,0,0,0,0,0.85,0,0,0.85,0,0,0,0,0,0,0,3.42,15.38,0,2.56,13.68,0,0,0,0,4.27,6.84,0,0,0,0,0,0,13.68,5.13,7.69,0,0,0,0.85,0
1,98,88.06,15.38,59.08,51.68,14,20.41,82.65,65.31,47.96,3.06,0,0,0,0,0,0,3.06,11.22,10.2,0,13.27,15.31,1.02,4.08,1.02,22.45,10.2,2.04,1.02,0,1.02,1.02,22.45,0,10.2,1.02,1.02,1.02,3.06,0,4.08,0,4.08,3.06,1.02,0,0,0,0,0,0,0,6.12,5.1,0,1.02,0,0,2.04,0,0,0,0,0,1.02,0,0,1.02,7.14,3.06,1.02,2.04,1.02,0,1.02,0,0,0,0,0,0,1.02,0,0,0,0,1.02,0,0,1.02,0,0,4.08,13.27,1.02,0,12.24,1.02,0,0,3.06,4.08,8.16,1.02,0,0,0,0,0,13.27,7.14,5.1,0,0,1.02,0,0
1,87,68.11,17.26,21.61,9.24,14.5,40.23,83.91,57.47,47.13,5.75,0,0,0,0,0,0,5.75,11.49,8.05,0,11.49,13.79,4.6,5.75,0,17.24,6.9,5.75,2.3,0,2.3,2.3,25.29,0,16.09,0,2.3,4.6,3.45,0,4.6,0,2.3,0,1.15,1.15,0,0,0,0,0,0,2.3,2.3,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,4.6,0,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,3.45,1.15,0,4.6,0,0,1.15,0,0,1.15,10.34,0,2.3,6.9,1.15,0,0,4.6,0,8.05,2.3,0,0,0,0,0,16.09,6.9,8.05,0,0,1.15,0,0
1,260,51.23,1.81,99,94.96,37.14,13.08,92.31,76.15,61.92,15,11.15,10.38,0,0,0,0,3.85,15.38,10,1.54,14.62,8.46,8.08,8.08,1.15,16.92,5.38,3.85,1.92,0.38,1.15,0.38,27.31,1.92,10.77,4.23,1.15,1.54,1.92,1.92,2.31,0.38,5.77,5.77,0,1.15,1.15,0,0,0,0,0,5.77,3.85,1.15,1.15,0,0,0.38,1.54,0,0,0,0,0,0,0,0,3.08,0.38,1.54,0.77,0.38,0,2.31,0.38,0,0.38,0,0,0,0.77,0,0,0,0.38,0,0,0,0.38,0.38,0.77,10.38,13.85,0.38,2.31,10,0.77,0,1.15,9.62,8.46,2.69,0,0,0,0,0,0,12.31,2.69,5,0,0,2.69,1.92,0
1,182,92.83,15.95,75.82,85.37,14,31.32,84.07,61.54,45.05,2.75,0.55,0,0,0,0,0.55,2.2,14.29,10.99,1.65,13.19,9.89,3.85,4.95,0,14.84,8.79,5.49,2.75,0.55,1.65,1.1,23.63,0.55,14.29,2.75,2.2,0.55,3.85,0,5.49,0,4.4,4.4,0,1.65,1.65,0,0,0,0,0,4.4,3.85,0.55,1.1,0,0,1.1,0.55,0,0,0,0,0,0,0,0,7.69,0.55,1.65,3.3,2.2,0,1.1,0,0,0,0,0,0,1.1,0,0,0,0,0,0.55,0,0,0,0,3.3,13.19,0,1.1,11.54,0.55,0,0,1.65,2.2,8.79,2.2,0,0,0,0,0,18.68,7.69,8.79,0,0,0.55,1.65,0
1,114,72.25,11.98,8.42,32.38,14.25,35.09,74.56,55.26,50,4.39,0,0,0,0,0,0,4.39,14.04,7.89,0,13.16,13.16,1.75,8.77,1.75,15.79,2.63,0.88,1.75,0,0.88,1.75,23.68,0,17.54,1.75,1.75,2.63,4.39,1.75,5.26,0,2.63,1.75,0.88,0,0,0,0,0,0,0,5.26,4.39,1.75,0.88,0,0,0,0.88,0,0,0,0,0,0,0,0,3.51,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0.88,0,0,1.75,6.14,0.88,0,4.39,0.88,0,0,1.75,3.51,2.63,3.51,0,0,0,0,0,20.18,7.02,8.77,0,0,3.51,0.88,0
1,147,89.52,12.03,46.86,40.13,18.38,23.81,72.79,61.22,51.02,3.4,0,0,0,0,0,0,3.4,17.69,14.97,0,11.56,8.16,4.76,8.84,1.36,10.2,9.52,2.72,0,0,0,0,18.37,0,9.52,1.36,0.68,0.68,2.72,0,4.76,0,2.72,2.04,0.68,0.68,0.68,0,0,0,0,0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,2.04,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,1.36,10.2,0,0,8.84,0.68,0,0.68,3.4,2.04,6.8,0,0,0,0,0,0,16.33,5.44,9.52,0,0,0.68,0.68,0
1,157,91.17,29.47,34.5,70.3,14.27,33.76,84.08,60.51,44.59,3.82,0,0,0,0,0,0,3.82,11.46,8.28,0.64,14.65,10.83,1.27,5.73,0,16.56,10.19,2.55,3.82,2.55,0.64,0.64,20.38,0,10.83,1.27,0.64,0.64,4.46,0,3.18,0,4.46,3.82,0.64,1.27,1.27,0,0,0,0,0,6.37,5.1,1.91,0,0,0,1.91,1.27,0,0,0,0,0.64,0,0,0.64,6.37,1.27,0.64,3.18,1.27,0,3.82,0,0,0,0,0,0,3.82,0,0,0,0,0,0,0,0,0,0,3.18,11.46,0,1.27,10.19,0,0,0,0.64,2.55,7.01,1.91,0,0,0,0,0,14.65,7.01,5.1,0,0,1.91,0.64,0
1,162,96.15,20.91,4.29,38.04,13.5,27.16,79.63,59.26,48.77,1.85,0,0,0,0,0,0,1.85,20.37,17.28,0.62,11.11,10.49,2.47,4.94,1.85,12.96,8.02,2.47,0.62,0.62,0,0,17.9,0,8.02,0,0,0.62,3.7,0,3.09,0,4.94,3.09,1.85,1.23,1.23,0,0,0,0,0,5.56,4.32,0.62,0.62,0,0,1.23,1.23,0,0,0,0,0,0,0,0,6.17,0,2.47,3.09,0.62,0,1.85,0,0,0,0,0,0,1.85,0,0,0,0,4.32,0,0,0,0,0,1.23,6.79,0,0,5.56,1.23,0,0,0.62,1.85,6.79,2.47,0,0,0,0,0,14.2,7.41,4.94,0,0,0.62,1.23,0
1,144,81.24,36.07,15.38,89.45,14.4,29.86,81.94,63.89,47.22,4.86,0,0,0,0,0,0,4.86,13.89,9.03,0.69,12.5,13.19,2.78,4.86,0.69,18.06,10.42,3.47,2.08,0,1.39,0.69,25,0.69,11.11,2.78,1.39,0.69,4.17,0,1.39,0.69,4.86,4.86,0,1.39,1.39,0,0,0,0,0,6.94,5.56,1.39,0.69,0,0,3.47,1.39,0,0,0,0,0,0,0,0,5.56,0.69,1.39,2.78,0.69,0,0.69,0,0,0,0,0,0,0.69,0,0.69,0,0,0,0,0,0,0,0,2.08,9.72,0,0.69,6.94,0,0.69,0.69,1.39,2.78,10.42,1.39,0,0,0,0,0,10.42,6.94,3.47,0,0,0,0,0
1,238,34.41,62.48,85.5,93.43,23.8,17.65,92.86,76.05,60.5,17.65,12.61,5.88,4.62,0,0.84,1.26,5.04,14.29,8.4,0.84,12.18,11.76,6.72,5.88,0.42,21.43,5.88,3.78,8.4,6.3,2.1,0.42,26.89,2.1,9.66,1.68,0.84,0.42,0.84,2.1,2.52,0.84,7.14,6.3,0.84,2.94,2.52,0.42,0.42,0,0,0,10.92,2.94,0.84,0.42,0,0,1.26,7.98,0.84,0,0,1.68,0.42,0,0,0.42,5.46,0.84,2.52,1.68,0.42,0,1.26,0.84,0.84,0,0,0,0,0.42,0,1.68,0,1.26,0,0.42,0,0.84,0,0,6.72,13.45,0,2.52,9.24,0.42,0.42,1.26,3.36,13.45,2.1,2.1,0,0,0,0,0,13.87,4.2,4.2,0,0,1.26,4.2,0
1,384,44.19,1.85,96.5,8.2,24,15.1,89.32,76.3,58.85,16.93,9.9,8.85,0,0,0,1.04,7.03,14.84,8.59,0.52,13.28,7.29,6.25,7.55,2.34,18.23,7.03,2.6,1.04,0.26,0.26,0.52,24.48,1.56,11.72,2.86,1.82,1.56,2.34,1.04,2.6,0,4.95,1.56,2.86,2.34,0.52,1.3,0,0.52,0.26,0,4.17,2.6,0.26,0,0.26,0,2.08,1.56,0,0,0,0,0.26,0,0,0.26,4.43,0.78,2.6,1.04,0,0,0.78,0.26,0,0,0,0.26,0,0.26,0,0.26,0,1.3,0,0,0.52,0,0,0.26,6.77,16.15,1.3,2.6,9.38,1.04,0.26,1.82,3.39,10.42,1.04,0.52,0.26,0,0.26,0,0,13.54,4.43,5.99,0,0,1.82,1.3,0
1,240,67.92,5.14,84.66,83,26.67,15.83,92.08,73.75,59.58,13.75,10.42,9.17,0,1.25,0,0,3.33,17.5,12.08,2.5,13.75,10.42,5.83,6.25,0,20,5,5.83,1.25,0.83,0.42,0,25.42,1.25,11.25,0.83,0.42,4.17,2.5,1.67,3.33,0,5.83,5,0.83,2.08,2.08,0,0,0,0,0,5.42,3.33,1.25,0,0,0,0.83,2.08,0,0,0,0,1.25,0,0.42,0.83,4.58,0.42,0.83,2.92,1.25,0,2.08,0.83,0,0.42,0,0,0,0.42,0,2.08,0.42,1.25,0,0.42,0,0,0,2.5,9.17,11.67,1.67,1.25,7.92,1.67,0,1.25,5.42,9.17,2.08,0.83,0.42,0,0.42,0,0,16.25,3.75,5.83,0,0,2.08,4.58,0
1,189,63.03,95.15,92.16,77.5,31.5,19.58,89.95,73.02,56.61,16.93,13.23,5.29,7.94,0,0,0,3.7,15.34,7.41,0,16.4,6.35,4.76,7.41,0.53,17.46,4.76,1.59,11.64,11.11,1.06,0,20.63,0.53,8.99,3.7,1.59,1.59,0.53,1.59,0,0.53,4.23,3.7,0,2.12,1.59,0,0,0,0,0,13.76,3.7,0.53,0.53,0,0,1.06,10.58,1.59,0,0,1.06,0,0,0,0,5.82,1.06,2.65,2.12,0,0,1.59,0,0,0,0,0.53,0,1.06,0,1.06,0.53,0,0,0,0,0,0,0,7.41,15.87,0.53,3.7,8.99,0.53,0,2.65,5.82,10.58,1.06,1.06,0.53,0,0.53,0,0,13.76,3.17,6.88,0,0,0.53,3.17,0
1,91,87.94,10.68,69.17,71.92,15.17,32.97,83.52,60.44,47.25,2.2,0,0,0,0,0,0,2.2,12.09,9.89,2.2,13.19,12.09,1.1,7.69,1.1,15.38,9.89,3.3,2.2,1.1,1.1,0,25.27,0,10.99,2.2,0,2.2,2.2,0,6.59,0,4.4,3.3,0,2.2,1.1,0,0,0,0,0,5.49,4.4,1.1,0,0,0,2.2,1.1,0,0,0,0,1.1,0,0,1.1,6.59,0,0,3.3,4.4,0,1.1,1.1,0,1.1,0,0,0,0,0,0,1.1,0,0,1.1,0,0,0,0,2.2,9.89,0,1.1,8.79,0,0,0,4.4,3.3,8.79,0,0,0,0,0,0,16.48,6.59,6.59,0,0,0,3.3,0
1,143,96.67,36.05,69.82,89.72,11.92,23.08,83.92,62.24,48.25,2.1,0,0,0,0,0,0,2.1,16.08,13.99,0,13.99,11.19,2.1,4.9,0,16.08,9.79,0.7,1.4,0.7,0,0.7,19.58,0,8.39,2.1,0.7,2.1,4.2,0,1.4,0,4.9,4.9,0,2.8,2.8,0,0,0,0,0,6.99,5.59,2.1,0,0,0,2.1,0.7,0,0,0,0,0,0,0,0,4.9,1.4,2.1,0.7,0.7,0,0.7,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,4.2,17.48,0,1.4,15.38,0,0.7,0,2.8,3.5,7.69,0.7,0,0,0,0,0,12.59,8.39,2.1,0,0,1.4,0.7,0
1,230,41.01,1,99,8.19,23,12.61,92.61,73.91,61.3,17.39,11.74,11.3,0,0,0,0.43,5.65,12.17,8.26,0,16.09,8.26,8.26,7.83,2.17,16.52,5.22,2.61,0.43,0.43,0,0,25.65,1.3,13.48,3.04,2.61,1.74,3.04,0.43,3.48,0.43,5.65,1.74,3.04,2.17,0.43,0.87,0,0,0,0,3.91,2.61,0.43,0.43,0,0.43,0.87,1.3,0,0,0,0,0,0,0,0,4.35,0,1.74,1.74,0.87,0,2.61,0,0,0,0,0,0,1.74,0,0,0,1.3,0.87,0,0,0,0.43,0.87,7.39,14.78,0.87,3.04,10,0.43,0.43,0.87,3.48,11.3,0.87,2.17,0.87,0.43,0.43,0,0,17.83,4.35,6.52,0,0,3.48,3.48,0
1,136,57.78,1,91.64,1,27.2,13.97,86.03,74.26,61.76,16.18,11.03,11.03,0,0,0,0,5.15,14.71,7.35,0.74,19.12,10.29,7.35,5.15,1.47,15.44,6.62,5.88,0.74,0,0,0.74,19.85,0,9.56,1.47,0,1.47,0.74,2.94,3.68,0,5.88,0.74,5.15,3.68,0,3.68,2.21,0,0,0,2.21,1.47,0,0,0,0.74,0.74,0.74,0,0,0,0,0,0,0,0,2.94,0,1.47,0,1.47,0,0.74,0.74,0,0,0.74,0,0,0,0,2.21,0,0.74,0,1.47,0,0,0,0,5.15,8.82,0,0.74,6.62,0,0,1.47,3.68,8.82,0.74,2.21,0,0,0,0,0,13.97,3.68,6.62,0,0,2.21,1.47,0
1,192,84.59,72.94,23.08,1,24,27.08,87.5,64.58,52.08,8.85,3.13,0,1.04,1.56,0,0.52,5.73,15.1,11.46,2.08,14.06,12.5,0.52,5.21,1.56,19.79,5.73,0.52,4.17,2.08,0.52,1.56,28.65,0.52,14.58,2.08,1.04,2.08,3.65,0,3.65,0,6.25,1.04,5.21,1.56,0,1.04,0,1.04,0,0,16.67,8.85,1.04,0,1.04,1.04,3.13,8.33,0.52,0.52,0,0,0.52,0,0,0.52,7.29,1.04,0.52,5.73,1.04,0,0.52,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,4.17,6.77,0,1.56,5.73,0,0,0,3.13,8.85,5.21,1.04,0.52,0.52,0,0,0,15.63,3.65,6.25,0.52,0,1.04,4.17,0
1,140,85.07,52.85,8.95,99,17.5,18.57,85.71,67.86,53.57,7.14,0.71,0,0,0,0,0,6.43,18.57,10.71,0.71,14.29,12.86,1.43,6.43,0,20.71,7.14,3.57,1.43,0,1.43,0,21.43,1.43,5.71,2.14,1.43,0,2.14,0,0.71,0,7.86,7.86,0,2.14,2.14,0,0,0,0,0,10.71,7.86,1.43,0.71,0,0,3.57,2.86,0,1.43,0,0,0,0,0,0,3.57,0.71,0.71,1.43,0.71,0,1.43,0,0,0,0,0,0,1.43,0,0.71,0,0,0,0.71,0,0,0,1.43,7.14,8.57,1.43,0.71,5.71,2.14,0,0,1.43,6.43,7.86,0.71,0,0,0,0,0,10.71,5.71,3.57,0,0,0.71,0.71,0
1,170,92.41,12.77,50.84,46.94,18.89,29.41,77.65,61.76,49.41,3.53,0,0,0,0,0,0,3.53,14.12,10.59,1.18,15.29,10,2.35,6.47,1.18,12.35,10,4.12,1.76,0,1.76,0,17.06,0,8.24,1.18,0.59,0,2.35,0,4.71,0,5.29,3.53,1.76,0.59,0.59,0,0,0,0,0,2.35,2.35,0,0.59,0,0,1.18,0,0,0,0,0,0,0,0,0,5.29,0,4.12,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,2.35,14.12,0,0.59,10,2.35,1.18,0,1.76,2.35,7.65,0,0,0,0,0,0,11.76,5.29,5.88,0,0,0.59,0,0
1,104,96.67,29.41,37.37,99,17.33,20.19,87.5,67.31,51.92,2.88,0,0,0,0,0,0,2.88,18.27,17.31,0.96,12.5,11.54,2.88,4.81,0,13.46,11.54,2.88,0.96,0.96,0,0,23.08,0.96,10.58,1.92,0,3.85,0.96,1.92,2.88,0,8.65,8.65,0,3.85,3.85,0,0,0,0,0,5.77,4.81,1.92,0,0,0,0,0.96,0,0,0,0,0,0,0,0,2.88,0,0.96,1.92,0,0,0.96,0,0,0,0,0,0,0.96,0,0,0,0,0.96,0,0,0,0,0,5.77,12.5,0,0,11.54,0.96,0,0,3.85,0.96,8.65,0.96,0,0,0,0,0,12.5,5.77,6.73,0,0,0,0,0
1,90,96.08,59.9,25.22,72.45,11.25,20,80,63.33,47.78,2.22,0,0,0,0,0,0,2.22,18.89,16.67,1.11,11.11,12.22,2.22,4.44,0,14.44,13.33,1.11,2.22,0,2.22,1.11,20,0,7.78,2.22,1.11,2.22,2.22,0,0,0,3.33,3.33,0,1.11,1.11,0,0,0,0,0,5.56,2.22,0,0,0,0,1.11,3.33,0,1.11,0,0,1.11,1.11,0,0,2.22,1.11,0,1.11,0,0,1.11,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,1.11,0,1.11,1.11,12.22,1.11,1.11,10,0,0,0,3.33,2.22,8.89,0,0,0,0,0,0,15.56,8.89,4.44,0,0,1.11,1.11,0
1,167,45.75,2,91.68,98.72,27.83,17.37,86.83,74.25,56.89,19.16,13.17,11.98,0,0,0,1.2,5.99,14.37,8.98,0,13.77,8.98,5.39,6.59,0.6,17.96,8.38,1.2,2.99,2.99,0,0,20.36,0,12.57,2.99,0.6,4.19,2.4,1.8,1.8,0,8.38,7.78,0.6,3.59,3.59,0,0,0,0,0,8.98,6.59,2.4,1.2,0,0,2.4,2.4,0,0,0,0,0,0,0,0,2.4,0,1.8,0.6,0,0,0.6,0,0,0,0,0,0,0,0,1.8,0,0.6,0,0,0,0,0.6,0,7.78,15.57,0,2.99,6.59,1.2,0,4.79,3.59,8.98,1.8,1.8,0,0,0,0,0,14.37,3.59,5.99,0,0,2.4,2.4,0
1,349,30.71,3.92,92.54,5.82,24.93,19.48,89.11,74.21,58.74,18.05,10.6,8.31,0.57,0.29,1.15,0.29,7.45,13.75,6.02,1.43,13.47,9.46,5.44,6.88,2.87,19.48,5.16,3.15,1.72,0.57,0.57,0.57,22.06,1.43,9.74,2.58,0.29,2.01,0.86,0.29,3.72,0,4.87,1.43,3.15,2.01,0.29,1.43,0,0.57,0.29,0,8.02,4.01,0.29,0.29,0,0.29,1.43,4.01,0,0.86,1.43,0,0.29,0,0,0.29,5.44,0,2.29,1.72,1.72,0,1.15,0.57,0.29,0,0,0.29,0,0,0,1.15,0,0.57,0,0,0,0,0,0,5.44,12.61,0.29,1.43,8.02,1.43,0.86,1.15,5.16,11.17,0.57,0.86,0,0,0,0,0,13.75,3.72,4.87,0,0.29,2.87,2.01,0
1,294,78.57,6.94,91,95.02,29.4,21.77,87.07,68.71,54.76,13.27,8.84,8.16,0,0.68,0,0,4.42,16.33,10.2,1.02,14.63,6.8,4.08,6.46,0.34,12.59,6.8,4.42,2.04,1.36,0.34,0.34,18.03,0,8.16,1.02,0.34,0.68,1.36,2.04,2.72,0,6.8,6.12,0.34,3.74,3.06,0.34,0.34,0,0,0,5.1,1.7,0.34,0,0,0,0.34,2.38,0.68,0.68,0,0.34,1.02,0,0,1.02,6.46,2.38,3.74,0,0.34,0,1.02,0.68,0,0.34,0,0,0,0,0,0.68,0.34,1.02,0,0.34,0,0,0,1.02,6.12,13.95,0.68,1.7,9.86,1.02,0,1.02,2.72,7.14,1.02,0.68,0,0,0,0,0,11.9,3.4,5.1,0,0,0.68,2.72,0
1,69,89.52,31.94,34.62,20.23,13.8,37.68,76.81,55.07,46.38,4.35,0,0,0,0,0,0,4.35,13.04,8.7,0,14.49,13.04,2.9,2.9,0,15.94,4.35,4.35,0,0,0,0,20.29,0,11.59,1.45,2.9,1.45,2.9,0,2.9,0,2.9,1.45,1.45,1.45,1.45,0,0,0,0,0,5.8,2.9,0,0,0,0,2.9,1.45,0,0,0,0,0,0,0,0,7.25,0,2.9,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,1.45,13.04,0,1.45,11.59,0,0,0,0,1.45,7.25,1.45,0,0,0,0,0,14.49,7.25,5.8,0,0,1.45,0,0
1,228,88.27,23.76,84.38,99,25.33,20.61,89.04,71.49,56.14,10.96,8.77,7.02,1.75,0,0,0,2.19,16.23,12.28,0,17.54,7.89,4.39,7.46,0,14.91,7.46,1.75,3.51,3.51,0,0,17.54,0,7.02,2.19,0.44,0.88,0,0.88,1.32,0,7.89,7.46,0,3.95,3.07,0,0,0,0,0,5.7,1.75,0.44,0.44,0,0,0.44,3.51,0,0.88,0,0,0,0,0,0,4.39,0.44,2.19,1.75,0.44,0,3.51,0.88,0,0.44,0,0,0,1.32,0,2.19,0,0,0,0,0,0.44,0,1.32,9.21,15.79,0.88,0.88,8.33,3.07,0,1.75,4.82,9.21,0.88,0.88,0,0,0,0,0,12.72,3.95,6.58,0,0,0.44,1.75,0
1,143,31.07,21.82,10.44,12.85,17.88,25.17,86.71,65.03,56.64,9.09,0,0,0,0,0,0,9.09,13.99,6.29,0,10.49,20.98,1.4,6.29,2.1,23.08,4.9,0.7,3.5,0,1.4,2.8,27.97,0,19.58,2.8,1.4,2.1,10.49,0.7,3.5,0,4.9,2.1,2.8,0.7,0,0.7,0,0,0.7,0,6.99,4.9,0,0.7,0,0,0.7,2.1,0,0,0,0,0,0,0,0,6.29,0.7,0.7,4.2,0.7,0,0.7,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.7,0.7,4.2,4.9,0.7,0,3.5,0.7,0,0,3.5,2.8,4.9,6.99,0,0,0,0,0,13.29,5.59,6.29,0,0,0,1.4,0
1,185,42.89,2.54,97.17,84.66,20.56,16.22,96.22,80.54,63.78,18.38,11.89,10.81,0,0,0,0.54,6.49,14.59,9.73,0,14.59,9.73,9.19,5.41,0.54,20.54,4.86,3.24,0.54,0.54,0,0,31.35,1.62,16.22,2.7,2.16,2.16,1.08,5.41,2.16,0,4.86,4.32,0,2.7,2.16,0,0,0,0,0,4.32,2.16,1.08,0,0,0,0.54,2.16,0.54,0,0,0,0,0,0,0,7.57,0.54,3.78,1.08,2.16,0,1.62,0,0,0,0,0,0,0,0,1.62,0.54,0,0.54,1.08,0,0,0,1.08,7.03,14.59,0.54,2.16,9.73,1.62,0,0.54,3.24,13.51,1.08,1.62,0.54,0,0.54,0,0,12.43,4.86,4.86,0,0,0.54,2.16,0
