Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,76,67.62,19.89,61.56,61.63,12.67,36.84,82.89,61.84,50,7.89,3.95,2.63,0,0,0,1.32,3.95,22.37,11.84,2.63,6.58,11.84,2.63,5.26,1.32,14.47,6.58,6.58,1.32,0,1.32,0,30.26,1.32,14.47,3.95,1.32,2.63,3.95,0,3.95,0,5.26,3.95,1.32,1.32,0,1.32,0,0,0,0,6.58,2.63,1.32,0,0,0,0,3.95,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,1.32,0,0,0,0,0,0,1.32,0,0,0,0,1.32,1.32,0,0,0,1.32,3.95,7.89,0,1.32,5.26,1.32,0,1.32,5.26,9.21,3.95,1.32,0,0,0,0,0,17.11,7.89,7.89,0,0,1.32,0,0
1,127,87.21,9.38,55.61,1,18.14,22.83,78.74,60.63,50.39,12.6,7.87,7.09,0,0,0.79,0,4.72,17.32,11.02,0.79,14.17,7.87,1.57,4.72,0,12.6,3.94,3.15,2.36,0,0.79,1.57,14.17,0,5.51,1.57,0,1.57,0,0,1.57,0,7.09,1.57,5.51,1.57,0,1.57,0,0,0.79,0,5.51,3.94,0,0,2.36,1.57,0,1.57,0,0,0.79,0,0,0,0,0,7.09,0,2.36,2.36,2.36,0,0,0,0,0,0,0,0,0,0,1.57,0,1.57,0.79,0.79,0,0,0,0,2.36,10.24,0,1.57,7.87,0,0,0.79,1.57,9.45,0.79,0,0,0,0,0,0,14.96,5.51,7.87,0,0,0.79,0.79,0
1,76,80.4,55.75,52.19,92.27,19,31.58,84.21,64.47,51.32,13.16,13.16,7.89,3.95,0,1.32,0,0,17.11,10.53,0,13.16,3.95,5.26,6.58,0,10.53,6.58,1.32,10.53,7.89,2.63,0,19.74,0,11.84,2.63,1.32,2.63,1.32,2.63,1.32,0,5.26,5.26,0,3.95,3.95,0,0,0,0,0,7.89,0,0,0,0,0,0,7.89,2.63,0,0,3.95,0,0,0,0,7.89,1.32,0,3.95,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,7.89,2.63,0,5.26,0,0,0,5.26,6.58,0,0,0,0,0,0,0,10.53,5.26,3.95,0,0,0,1.32,0
1,375,54.9,33.99,98.46,27.28,18.75,21.33,87.73,68.27,53.87,14.67,9.6,4.8,2.93,0,0,1.87,5.07,16,10.13,2.4,10.93,6.4,4.8,8.8,1.33,14.93,4.8,2.93,4.8,3.2,0.27,1.33,24.27,0.8,10.13,2.13,0.8,1.6,0.53,0.8,4.27,0.27,3.2,1.87,1.33,1.07,0.53,0.53,0,0.53,0,0,10.93,4.53,0.27,1.07,0.27,0,1.87,6.4,0.27,0,0,0,0,0,0,0,5.33,0,2.93,1.6,0.8,0,0.27,0,0,0,0,0,0,0,0,1.33,0,0.53,0,0,0,0,0,0.53,4,14.4,0.53,3.2,8.53,0.27,1.07,1.33,8.8,10.13,0.53,0.53,0,0,0,0,0,14.4,5.33,7.73,0,0,0.27,1.07,0
1,108,79.79,76.56,46.17,99,21.6,20.37,87.04,68.52,50.93,15.74,9.26,4.63,4.63,0,0,0,6.48,17.59,8.33,3.7,13.89,6.48,0.93,4.63,0,13.89,11.11,3.7,9.26,5.56,3.7,0,21.3,0,12.04,3.7,2.78,1.85,0.93,0,2.78,0,8.33,7.41,0,3.7,2.78,0,0,0,0,0,9.26,0,0,0,0,0,0,9.26,3.7,0,0,1.85,0,0,0,0,7.41,1.85,0,2.78,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,3.7,6.48,0.93,0,4.63,0,0,0.93,3.7,7.41,1.85,0.93,0,0,0,0,0,12.96,4.63,6.48,0,0,0,1.85,0
1,137,58.08,73.5,50.93,12.58,19.57,22.63,86.86,69.34,54.74,9.49,5.84,0.73,4.38,0,0,0.73,3.65,18.25,9.49,0,11.68,9.49,7.3,7.3,1.46,14.6,10.95,5.11,5.84,5.11,0.73,0,18.25,0,7.3,1.46,1.46,0.73,0.73,0,3.65,0,5.11,2.19,2.92,1.46,0.73,0.73,0,0,0.73,0,9.49,2.19,0.73,0,0,0,0,7.3,0,0,0,0,1.46,0,0,1.46,9.49,0.73,5.84,2.92,0.73,0,0.73,0,0,0,0,0,0,0,0,0,0,0.73,0,0.73,0,0,0,0.73,3.65,14.6,0.73,0.73,8.03,1.46,2.92,0.73,4.38,8.76,0.73,0,0,0,0,0,0,17.52,5.11,10.22,0,0,2.19,0,0
1,124,96.89,72.52,58.85,81.49,20.67,27.42,81.45,65.32,48.39,4.84,3.23,0,3.23,0,0,0,1.61,17.74,13.71,0,14.52,5.65,4.03,4.84,0.81,12.1,9.68,4.84,4.03,4.03,0,0,12.9,0.81,6.45,1.61,0.81,1.61,1.61,0,0.81,0,4.03,4.03,0,0.81,0.81,0,0,0,0,0,6.45,1.61,0.81,0.81,0,0,0,4.03,0,0,0,0,0,0,0,0,8.06,3.23,1.61,1.61,1.61,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0.81,0,0,0,0,0.81,0.81,4.03,16.13,0,3.23,12.9,0,0,0,2.42,2.42,1.61,0,0,0,0,0,0,12.9,4.84,4.84,0,0,0.81,2.42,0
1,138,84.99,1,99,97.48,17.25,24.64,88.41,68.84,52.17,9.42,7.25,6.52,0,0,0,0.72,2.17,17.39,12.32,0,13.77,9.42,2.9,5.07,2.17,15.22,9.42,3.62,2.9,0,2.9,0,21.74,1.45,7.97,0.72,0,0,0.72,2.17,5.8,0,7.25,6.52,0,2.17,1.45,0,0,0,0,0,5.8,4.35,0.72,0,0,0.72,0,0.72,0,0,0,0,0.72,0,0,0.72,5.8,2.17,0.72,1.45,1.45,0,1.45,0,0,0,0,0,0,0.72,0,1.45,0,0.72,0,0,0,0.72,0,0.72,4.35,15.94,0.72,0.72,14.49,0,0,0,3.62,12.32,0,0.72,0,0,0,0,0,13.77,5.8,5.8,0,0,1.45,0.72,0
1,107,65.75,10.82,86.9,20.23,17.83,40.19,83.18,57.94,45.79,4.67,0,0,0,0,0,0,4.67,14.02,4.67,0.93,13.08,6.54,6.54,9.35,1.87,12.15,9.35,2.8,3.74,0,2.8,1.87,24.3,0.93,13.08,1.87,1.87,0.93,1.87,0,6.54,0,4.67,1.87,1.87,1.87,0.93,0,0,0,0,0,2.8,0.93,0.93,0,0,0,0,1.87,0,0.93,0,0,0,0,0,0,7.48,0,2.8,4.67,0,0,0,0,0,0,0,0,0,0,0,2.8,0.93,0.93,4.67,0,0,0,0,0,0.93,14.95,0,1.87,11.21,1.87,0,0,3.74,0.93,7.48,0,0,0,0,0,0,17.76,5.61,10.28,0,0,0.93,0.93,0
1,129,74.8,4.93,78.57,98.39,21.5,24.81,83.72,67.44,57.36,9.3,8.53,7.75,0,0,0,0.78,0.78,15.5,10.85,0.78,14.73,8.53,6.98,8.53,0,13.95,4.65,2.33,4.65,0,3.88,0.78,24.81,0.78,12.4,2.33,1.55,0.78,1.55,3.1,3.1,0,6.98,6.98,0,0.78,0.78,0,0,0,0,0,6.2,3.88,1.55,0.78,0,0,0,1.55,0,0,0,0,0,0,0,0,4.65,0.78,1.55,1.55,0.78,0,2.33,0,0,0,0,0,0,2.33,0,0,0,0.78,0,0,0,0.78,0,0,4.65,6.2,0.78,0.78,5.43,0,0,0,3.88,8.53,0.78,1.55,0,0,0,0,0,17.05,4.65,6.98,0,0,3.1,2.33,0
1,182,92.83,18.04,78.82,93.6,26,25.82,83.52,62.09,47.25,4.95,3.3,2.2,0,0,0,1.1,1.65,13.74,12.64,1.1,12.64,7.14,3.3,7.14,0,10.44,8.79,3.85,3.85,2.2,1.65,0.55,18.68,0.55,10.44,3.3,0.55,0.55,1.1,0,4.4,0,5.49,5.49,0,2.2,2.2,0,0,0,0,0,8.24,5.49,1.65,1.1,0,0,1.1,2.2,0,0.55,0,0,0,0,0,0,7.69,0.55,1.65,3.3,2.2,0,1.65,0,0,0,0,0,0,1.1,0,0,0,0.55,0,0,0,0,0.55,0.55,3.85,11.54,0.55,1.1,9.34,0,0,0.55,2.75,0,6.59,0.55,0,0,0,0,0,18.13,3.85,12.09,0,0,0.55,1.65,0
1,151,72.66,4.03,96.06,13.18,25.17,19.87,81.46,65.56,56.29,11.92,7.28,5.96,0,0,0,1.32,4.64,17.88,11.26,1.99,12.58,5.3,5.3,8.61,1.32,9.27,5.96,3.97,1.32,0,0.66,1.32,22.52,0,11.26,1.99,0.66,2.65,1.99,0,5.3,0,0.66,0,0.66,0,0,0,0,0,0,0,4.64,1.99,0.66,0.66,0,0,0.66,2.65,0,0,0,0,0,0,0,0,3.97,1.32,0,1.99,0.66,0,1.32,0.66,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0.66,0,0,5.3,8.61,0,1.32,8.61,0,0,0,7.28,6.62,1.32,0.66,0,0,0,0,0,12.58,3.97,8.61,0,0,0,0,0
1,192,93.71,4.83,58.26,20.23,24,28.13,71.35,58.85,49.48,5.21,2.08,2.08,0,0,0,0,3.13,19.27,14.58,0,11.98,4.17,4.17,7.81,1.56,5.73,8.33,4.17,0,0,0,0,15.63,0,9.9,2.08,1.04,0.52,1.04,0,5.73,0,4.17,2.08,2.08,0,0,0,0,0,0,0,2.08,2.08,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,1.56,0,1.04,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0.52,0,0,1.56,8.33,0,0,7.29,0.52,0,0.52,2.6,1.04,2.6,0,0,0,0,0,0,16.67,4.17,8.85,0,0,3.13,0.52,0
1,206,91.39,65.8,75.06,92.74,20.6,25.73,85.44,60.68,47.57,9.22,5.83,1.94,3.4,0,0,0,3.4,13.59,8.74,0.49,16.5,5.34,2.91,6.31,0,10.68,8.25,1.46,6.8,5.34,0.97,0.49,16.02,0,8.25,1.94,0.97,0.97,0.49,0.97,2.91,0,6.31,5.83,0.49,0.97,0.97,0,0,0,0,0,10.68,4.37,1.46,0.49,0,0,0,5.83,0.49,0.49,0.49,0,0.97,0,0.49,0.49,6.31,1.46,0.97,1.94,1.94,0,4.85,0,0,0,0,0,0,4.85,0,0.97,0,0.49,0,0,0,0.49,0,0,4.37,14.08,0,1.94,12.14,0,0,0,1.94,7.28,1.94,0,0,0,0,0,0,15.53,4.85,8.25,0,0,0.97,1.46,0
1,182,92.83,59.68,27.56,63.5,16.55,25.82,80.77,60.99,51.1,5.49,2.75,0,2.75,0,0,0,2.75,21.98,16.48,2.75,10.44,7.14,5.49,5.49,0.55,9.89,7.69,3.3,4.4,3.85,0,0.55,20.33,0,7.69,1.1,0.55,1.1,0,0.55,3.3,0,3.85,3.3,0.55,1.1,1.1,0,0,0,0,0,7.14,2.75,1.65,0.55,0,0,0.55,4.4,0,0,0,0,0,0,0,0,4.95,0.55,2.2,2.2,0,0,2.2,0,0,0,0,0,0,2.2,0,0,0,0,3.3,0,0,0,0,0,3.85,9.89,0,0,8.79,1.1,0,0,2.75,10.99,0.55,1.1,0,0,0,0,0,16.48,6.04,7.69,0,0,0.55,2.2,0
1,146,81.38,40.06,62.42,99,14.6,34.25,83.56,60.96,50.68,6.85,4.11,2.05,2.05,0,0,0,2.74,17.81,13.01,1.37,10.27,7.53,6.85,6.16,0.68,9.59,8.22,2.74,5.48,3.42,1.37,0.68,17.12,1.37,9.59,1.37,0,1.37,0,2.74,3.42,0,9.59,8.9,0,2.05,1.37,0,0,0,0,0,10.27,6.16,2.74,1.37,0,0,0,4.11,0,0,0,0,0,0,0,0,6.16,1.37,1.37,2.74,0.68,0,2.05,0,0,0,0,0,0,1.37,0,0.68,0,0,0,0.68,0,0,0.68,0.68,3.42,14.38,0,0.68,12.33,0,0.68,0.68,1.37,4.79,3.42,0,0,0,0,0,0,18.49,6.85,9.59,0,0,0.68,1.37,0
1,131,69.25,62.68,51.46,98.22,14.56,20.61,90.08,70.99,57.25,12.98,8.4,4.58,3.05,0,0,0.76,4.58,17.56,12.21,0.76,12.21,9.16,7.63,4.58,0,16.79,7.63,2.29,6.87,5.34,1.53,0,22.9,0.76,9.92,1.53,2.29,1.53,0,2.29,1.53,0,9.16,7.63,0.76,3.82,2.29,0.76,0,0,0,0,8.4,1.53,0.76,0,0,0,0.76,6.87,2.29,0,0,2.29,0.76,0,0,0.76,8.4,0.76,4.58,3.05,0,0,2.29,1.53,1.53,0,0,0,0,0.76,0,0.76,0,0,0,0,0,0,0,0,6.11,9.92,0,0,9.16,0,0,0.76,3.05,11.45,1.53,0,0,0,0,0,0,18.32,6.87,6.87,0,0,2.29,2.29,0
1,273,89.01,5.16,95.49,35.85,24.82,22.34,82.42,63.37,51.28,11.72,6.59,6.23,0,0,0,0.37,5.13,17.95,12.45,0.37,13.55,5.13,2.93,5.13,1.47,10.62,6.59,1.47,3.66,0.37,0.73,2.56,17.58,1.1,8.79,1.83,2.56,0.37,1.47,0.37,2.93,0,3.3,2.2,1.1,0.73,0,0.73,0,0.37,0,0,4.03,2.56,0,1.1,0,0.37,1.47,1.47,0,0,0,0,0,0,0,0,5.86,0.73,3.3,1.83,0,0,1.1,0.37,0,0,0,0.37,0,0.37,0,0,0,0.37,0,0.37,0,0,0.37,0.37,2.56,15.75,0.73,1.83,10.26,1.1,0.37,1.83,4.76,6.59,1.1,0.73,0,0,0,0,0,10.99,4.03,5.86,0,0,0.73,0.37,0
1,110,95.88,34.87,12.64,98.85,18.33,25.45,84.55,51.82,40.91,5.45,0.91,0.91,0,0,0,0,4.55,14.55,9.09,2.73,13.64,3.64,0.91,6.36,0,6.36,8.18,2.73,2.73,1.82,0.91,0,18.18,1.82,9.09,0,2.73,3.64,0,0,1.82,0,8.18,7.27,0,3.64,2.73,0,0,0,0,0,6.36,4.55,1.82,0,0,0,0,1.82,0,0.91,0,0,2.73,0,0.91,1.82,8.18,0.91,1.82,4.55,2.73,0,3.64,0.91,0,0.91,0,0.91,0,2.73,0,0.91,0.91,0,0,0,0,0,0,0,6.36,8.18,0.91,0.91,7.27,0,0,0,4.55,0,4.55,0.91,0,0,0,0,0,20,5.45,10.91,0,0,0,3.64,0
1,123,62.96,99,59.99,98.92,17.57,30.08,88.62,66.67,52.85,14.63,12.2,1.63,10.57,0,0,0,2.44,14.63,7.32,0,13.82,6.5,5.69,6.5,0,11.38,8.13,1.63,14.63,13.01,2.44,0,21.14,0.81,8.13,3.25,1.63,0.81,0,1.63,0,0,9.76,8.13,0.81,4.88,4.07,0,0,0,0,0,16.26,4.07,0,0,0,0,0.81,13.01,1.63,0,0,0.81,0,0,0,0,6.5,0.81,3.25,2.44,0,0,2.44,0,0,0,0,0.81,0,1.63,0,0,0.81,0,0.81,0,0,0,0,0,4.88,13.01,0.81,3.25,7.32,0.81,0,1.63,4.88,8.94,0.81,0.81,0,0,0,0,0,10.57,5.69,4.07,0,0,0,0.81,0
1,106,70.56,3.51,96.75,78.39,21.2,25.47,86.79,66.98,52.83,6.6,3.77,3.77,0,0,0,0,2.83,15.09,7.55,3.77,12.26,11.32,1.89,7.55,1.89,16.04,8.49,6.6,1.89,1.89,0,0,23.58,0.94,10.38,2.83,0,1.89,0.94,0,5.66,0,3.77,3.77,0,0,0,0,0,0,0,0,5.66,2.83,1.89,0.94,0,0.94,0,0.94,0,0,0,0,0.94,0,0,0.94,6.6,0,0.94,2.83,3.77,0,0.94,0.94,0,0.94,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0.94,12.26,0,1.89,10.38,0,0,0,5.66,10.38,0,0,0,0,0,0,0,13.21,4.72,6.6,0,0,0,1.89,0
1,188,86.31,7.32,93.79,99,23.5,23.4,86.17,69.15,53.72,9.04,5.32,5.32,0,0,0,0,3.72,14.89,10.11,1.6,14.89,6.38,6.38,4.79,0.53,11.7,11.7,2.66,2.66,0.53,1.6,0.53,16.49,0.53,9.57,2.66,0.53,1.6,0.53,1.6,2.66,0,7.45,7.45,0,4.26,4.26,0,0,0,0,0,4.26,3.72,1.6,0,0,0,0,0.53,0,0,0,0,0,0,0,0,4.79,1.06,2.13,1.06,0.53,0,0.53,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0.53,0,4.26,14.89,0.53,2.13,11.7,1.06,0.53,0,3.72,5.32,1.06,1.06,0,0,0,0,0,13.3,4.26,6.91,0,0,1.06,1.06,0
1,135,63.96,1,97.42,30.29,16.88,16.3,91.85,74.07,57.78,12.59,10.37,10.37,0,0,0,0,2.22,15.56,10.37,0.74,14.81,9.63,3.7,8.89,2.22,18.52,8.15,2.96,0,0,0,0,23.7,1.48,9.63,0.74,0.74,0.74,1.48,0,5.19,0.74,5.19,2.96,2.22,1.48,0.74,0.74,0,0,0,0,4.44,2.96,1.48,0,0,0,0,1.48,0,0,0,0,0,0,0,0,7.41,0,2.22,3.7,1.48,0,3.7,0,0,0,0,0,0,2.96,0,1.48,0.74,0,0,0,0,0,0,0,4.44,11.85,0,1.48,8.15,0.74,0.74,0.74,3.7,13.33,0,2.22,0,0,0,0,0,12.59,5.93,5.19,0,0,0.74,0.74,0
1,80,92.56,1.71,97.28,1,20,12.5,85,72.5,56.25,13.75,10,10,0,0,0,0,3.75,16.25,11.25,1.25,17.5,6.25,5,1.25,0,16.25,6.25,3.75,2.5,0,0,2.5,21.25,0,10,2.5,1.25,0,2.5,0,3.75,0,5,0,5,3.75,0,2.5,2.5,0,0,0,2.5,1.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,6.25,0,2.5,1.25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,1.25,0,0,0,0,5,6.25,0,1.25,5,0,0,0,6.25,7.5,0,1.25,0,0,0,0,0,11.25,5,6.25,0,0,0,0,0
1,232,58.3,65.47,62.18,3.95,29,28.88,87.07,66.38,54.31,13.79,9.05,4.31,3.45,1.29,0,0,4.74,16.81,8.19,2.59,12.93,7.33,4.31,7.76,1.72,13.79,7.33,1.29,9.91,5.17,2.16,2.59,25.86,1.29,12.93,2.16,0.43,2.16,1.29,1.29,3.88,0,4.74,1.29,3.45,1.72,0.43,1.29,0,0.86,0,0,15.09,6.03,0.86,0,1.29,0.86,2.16,9.48,0.43,0.86,0.43,0.43,0.43,0,0,0.43,6.03,0.86,0,4.31,0.86,0.43,0.86,0,0,0,0,0,0,0.86,0,0.43,0,0,0,0.86,0,0,0.86,0.86,3.02,6.9,0.86,1.29,4.31,0.43,0,0.43,6.03,5.17,3.45,0.86,0,0,0,0,0,16.81,3.02,8.62,0.43,0,1.72,3.02,0
1,230,72.44,60.74,71.83,88.83,23,24.35,86.09,68.7,55.22,13.48,9.13,3.91,3.48,0.87,0,0.43,4.35,17.39,8.7,1.74,14.78,7.39,4.35,6.09,0.87,13.91,5.22,5.65,8.26,4.78,2.61,1.3,19.13,1.3,8.26,0.87,0,0.43,1.3,0.87,5.22,0,6.09,5.22,0.43,2.17,1.3,0.43,0,0,0,0,13.48,4.78,0.87,0.87,0.43,0,1.3,9.13,1.74,0,0,1.3,0.43,0,0,0.43,4.35,0.43,0.43,2.17,1.3,0,0.87,0,0,0,0,0,0,0.87,0,0.43,0,0.43,0,0.87,0,0.43,0,0,5.22,10,0.43,0.43,8.26,0.43,0,0,3.04,6.09,1.74,0.87,0,0,0,0,0,18.26,4.35,11.3,0,0,0.43,2.17,0
1,208,72.55,9.06,64.67,10.65,20.8,24.04,84.13,62.5,48.56,8.65,6.25,5.77,0,0,0,0.48,2.4,14.9,7.69,2.4,12.02,7.69,2.4,9.13,0.48,11.54,10.58,5.77,1.44,0.96,0.48,0,15.38,0,4.81,0,0.48,0.96,0,0.96,2.4,0,7.21,2.88,3.85,3.37,2.4,0.48,0,0,0.48,0,2.88,1.44,0,0,0,0,0.96,1.44,0.48,0,0.48,0,0,0,0,0,5.77,0.48,4.81,0.48,0.48,0,0.96,0.48,0,0,0,0,0,0,0,0,0,0,1.92,0.48,0,0,0,0,2.4,16.83,0.48,0.48,9.62,3.85,2.4,0,2.88,2.88,6.25,0.48,0,0,0,0,0,22.6,4.81,11.54,0,0,4.81,1.44,0
1,113,95.12,94.66,53.37,98.55,22.6,23.89,85.84,66.37,53.98,7.96,6.19,0,5.31,0.88,0,0,1.77,20.35,14.16,3.54,15.04,6.19,4.42,5.31,0,8.85,9.73,3.54,8.85,6.19,1.77,0.88,17.7,0.88,3.54,0.88,0.88,0,0.88,0,0.88,0,7.96,7.08,0,4.42,3.54,0,0,0,0,0,15.04,7.08,4.42,0,0,0,0,7.08,0,0,0,0,0,0,0,0,3.54,0,0.88,1.77,0.88,0,3.54,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,4.42,12.39,0.88,0,10.62,0.88,0,0,6.19,5.31,2.65,0.88,0,0,0,0,0,15.93,4.42,10.62,0,0,0,0.88,0
1,87,84,40.06,28.21,87.26,17.4,21.84,79.31,64.37,51.72,3.45,0,0,0,0,0,0,3.45,16.09,12.64,2.3,11.49,9.2,6.9,8.05,0,11.49,10.34,3.45,2.3,0,2.3,0,20.69,0,9.2,1.15,1.15,2.3,0,1.15,2.3,0,4.6,4.6,0,0,0,0,0,0,0,0,3.45,1.15,0,0,0,0,0,2.3,0,0,0,0,1.15,1.15,0,0,3.45,1.15,1.15,1.15,0,0,1.15,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,1.15,2.3,11.49,0,1.15,9.2,1.15,0,0,3.45,2.3,9.2,0,0,0,0,0,0,20.69,5.75,10.34,0,0,2.3,2.3,0
1,111,97.73,56.18,36.48,76.19,18.5,33.33,76.58,58.56,42.34,3.6,0,0,0,0,0,0,3.6,17.12,12.61,0,13.51,5.41,2.7,4.5,0,13.51,8.11,1.8,2.7,0.9,1.8,0,15.32,0,8.11,2.7,1.8,0.9,0.9,0.9,0,0,5.41,4.5,0.9,2.7,2.7,0,0,0,0,0,6.31,3.6,1.8,0.9,0,0,0,2.7,0,1.8,0,0,0,0,0,0,6.31,0,2.7,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0.9,0,3.6,17.12,0.9,4.5,8.11,0.9,0,3.6,1.8,0,9.01,0.9,0,0,0,0,0,15.32,5.41,7.21,0,0,1.8,0.9,0
1,241,69.16,7.52,89.05,8.58,21.91,24.48,87.14,68.46,55.19,13.69,7.88,6.22,0.41,0,0.83,0.41,5.81,17.01,9.54,1.24,13.69,8.3,3.73,5.81,1.66,16.18,5.39,1.66,2.07,0.41,0.41,1.24,20.33,1.24,9.96,2.07,1.24,2.07,0.41,0,3.32,0,6.22,2.49,3.73,2.07,0.83,1.24,0,0.41,0,0,5.81,2.9,0.41,0,0.41,0.41,0.83,2.9,0,0.41,0.83,0,0,0,0,0,6.64,0,2.9,2.49,1.66,0,0.83,0.83,0.41,0,0,0.41,0,0,0,0.83,0,0.83,0,0,0,0,0.83,0.83,4.15,12.45,1.24,1.66,8.3,1.24,0,0.41,6.22,9.13,0,2.07,0,0,0,0,0,12.86,4.56,5.81,0,0,1.66,0.83,0
1,154,97.94,55.55,9.95,50.09,22,32.47,74.68,50.65,41.56,1.95,0.65,0,0,0,0,0.65,1.3,19.48,14.94,1.95,11.04,4.55,1.95,7.14,0,5.19,6.49,4.55,5.19,1.95,0.65,2.6,13.64,0,8.44,1.3,0.65,2.6,1.3,0.65,1.95,0,1.95,1.95,0,1.3,1.3,0,0,0,0,0,6.49,1.3,0,0,0,0,0,4.55,1.3,0.65,0,0.65,1.95,0,0,1.95,8.44,1.3,5.84,1.3,0,0,0.65,0.65,0,0.65,0,0,0,0,0,0,0,0.65,0,0.65,0,0,0,0,1.3,11.69,0.65,0.65,8.44,0.65,0,1.3,1.3,1.3,3.9,0.65,0,0,0,0,0,14.94,4.55,7.14,0,0,1.3,1.95,0
1,74,98.08,32.46,81.07,81.75,18.5,39.19,83.78,63.51,47.3,5.41,4.05,2.7,1.35,0,0,0,1.35,16.22,12.16,0,16.22,5.41,2.7,4.05,0,13.51,6.76,4.05,4.05,1.35,2.7,0,20.27,1.35,10.81,1.35,1.35,2.7,1.35,2.7,2.7,0,6.76,5.41,1.35,2.7,2.7,0,0,0,0,0,8.11,2.7,0,0,0,0,2.7,2.7,0,0,0,0,0,0,0,0,9.46,0,2.7,6.76,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,2.7,0,0,1.35,0,0,2.7,16.22,0,2.7,13.51,0,0,0,2.7,6.76,2.7,0,0,0,0,0,0,10.81,5.41,5.41,0,0,0,0,0
1,114,78.53,55.75,87.88,99,19,30.7,85.96,64.91,51.75,10.53,7.02,3.51,3.51,0,0,0,3.51,14.91,9.65,0,13.16,6.14,5.26,7.02,0,10.53,7.89,1.75,7.02,5.26,1.75,0,19.3,0,7.89,2.63,0,0,0,0.88,2.63,0,9.65,8.77,0,5.26,4.39,0,0,0,0,0,8.77,2.63,1.75,0,0,0,0,5.26,0,0.88,0,0,0,0,0,0,6.14,0.88,2.63,2.63,0.88,0,2.63,0.88,0,0.88,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,2.63,14.91,1.75,0.88,9.65,2.63,0,0,5.26,7.89,0.88,0,0,0,0,0,0,11.4,5.26,6.14,0,0,0,0,0
1,157,78.02,17.8,86.52,28.76,22.43,31.21,84.08,64.33,52.23,9.55,5.73,3.18,1.91,0,0,0.64,3.82,16.56,9.55,0.64,13.38,9.55,3.18,6.37,0.64,12.74,7.01,4.46,6.37,1.91,1.91,2.55,28.66,0,15.92,3.82,1.27,1.91,3.18,3.18,5.73,0,3.18,1.91,1.27,0.64,0,0.64,0,0,0.64,0,6.37,3.18,0.64,1.27,0,0,0.64,3.18,0,0,0,0,0,0,0,0,4.46,0.64,1.27,1.91,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.64,0,0.64,0,0,3.82,8.92,0.64,1.27,7.01,0,0,0,5.1,8.28,1.27,0,0,0,0,0,0,15.29,4.46,8.92,0,0,1.27,0.64,0
1,87,71.18,17.26,67.94,99,14.5,29.89,90.8,72.41,56.32,11.49,5.75,5.75,0,0,0,0,5.75,18.39,13.79,0,10.34,6.9,6.9,8.05,0,14.94,6.9,2.3,1.15,0,1.15,0,21.84,1.15,8.05,4.6,1.15,1.15,0,1.15,0,0,9.2,8.05,0,5.75,4.6,0,0,0,0,0,4.6,3.45,1.15,0,0,0,0,1.15,0,0,0,0,0,0,0,0,9.2,1.15,3.45,2.3,2.3,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,1.15,0,0,1.15,0,3.45,11.49,1.15,1.15,8.05,1.15,0,1.15,2.3,11.49,0,1.15,0,0,0,0,0,12.64,6.9,4.6,0,0,0,1.15,0
