Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,108,46.87,3.74,96.01,20.23,18,20.37,88.89,71.3,60.19,17.59,10.19,7.41,0,0.93,0,1.85,7.41,20.37,8.33,0.93,12.04,11.11,2.78,4.63,1.85,18.52,5.56,8.33,1.85,0.93,0.93,0,27.78,0,15.74,4.63,1.85,0,2.78,0,6.48,0,5.56,2.78,2.78,0.93,0,0.93,0,0,0.93,0,8.33,3.7,0,0.93,0,0,0.93,4.63,0,0,0,0,0,0,0,0,4.63,0,0,1.85,2.78,0,1.85,0,0,0,0,0,0,0.93,0,0,0,0,1.85,2.78,0,0.93,0,0.93,3.7,7.41,0,1.85,5.56,0,0,0.93,1.85,11.11,2.78,2.78,0,0,0,0,0,14.81,5.56,5.56,0,0,3.7,0,0
1,129,74.8,2.3,64.42,6.71,21.5,18.6,82.17,68.22,54.26,15.5,9.3,8.53,0,0,0,0.78,6.2,16.28,10.08,0,14.73,7.75,2.33,5.43,1.55,15.5,4.65,4.65,0.78,0,0.78,0,18.6,0,10.85,2.33,0.78,3.1,0,0,3.1,0,1.55,0,1.55,0,0,0,0,0,0,0,3.88,2.33,0,0,0.78,0.78,0,1.55,0,0,0,0,0,0,0,0,6.98,0,0.78,3.1,3.1,0,0,0,0,0,0,0,0,0,0,2.33,0,1.55,0,0.78,0,0,0,0,4.65,9.3,1.55,0,6.98,0.78,0,0.78,2.33,7.75,1.55,1.55,0,0,0,0,0,14.73,4.65,6.2,0,0,2.33,1.55,0
1,78,74.95,40.06,96.61,91.4,15.6,34.62,82.05,60.26,51.28,14.1,10.26,6.41,2.56,0,1.28,0,3.85,15.38,8.97,0,12.82,5.13,5.13,5.13,0,10.26,3.85,0,8.97,6.41,1.28,1.28,17.95,0,6.41,1.28,1.28,1.28,1.28,0,2.56,0,5.13,5.13,0,2.56,2.56,0,0,0,0,0,7.69,1.28,0,0,0,0,0,6.41,2.56,0,0,3.85,0,0,0,0,5.13,0,0,3.85,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,1.28,2.56,15.38,2.56,2.56,10.26,0,0,0,7.69,8.97,0,1.28,0,0,0,0,0,10.26,6.41,2.56,0,0,0,1.28,0
1,263,76.05,27.6,91.98,30.6,20.23,22.43,86.69,68.06,53.99,13.69,6.84,3.04,2.66,0,0.38,0.38,6.84,16.35,8.37,1.14,16.35,5.7,4.56,6.46,1.52,14.07,7.22,3.8,5.7,3.42,0.76,1.52,21.67,0.38,11.79,1.14,1.14,1.9,1.52,0.76,4.94,0,3.8,2.28,1.52,1.14,0.38,0.76,0,0.38,0,0,7.6,3.04,0.38,1.14,0,0,1.14,4.56,0.38,0,0,0.38,0,0,0,0,5.32,0.38,2.66,1.9,0.38,0,0,0,0,0,0,0,0,0,0,0.38,0.38,1.14,0.38,0.38,0,0,0.38,0.38,4.18,15.21,0.76,2.28,11.03,0,0.76,1.14,5.7,9.13,0.38,1.14,0,0,0,0,0,14.07,4.94,6.08,0,0,1.14,1.9,0
1,98,73.79,92.48,37.24,99,19.6,22.45,88.78,67.35,52.04,17.35,11.22,5.1,5.1,0,0,1.02,6.12,20.41,7.14,4.08,14.29,3.06,7.14,2.04,0,12.24,9.18,4.08,6.12,5.1,1.02,0,20.41,0,13.27,4.08,3.06,3.06,2.04,2.04,0,0,10.2,10.2,0,6.12,6.12,0,0,0,0,0,15.31,4.08,2.04,0,0,0,0,11.22,3.06,0,0,3.06,0,0,0,0,6.12,2.04,0,2.04,2.04,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,2.04,7.14,9.18,2.04,0,7.14,2.04,0,0,3.06,6.12,1.02,1.02,0,0,0,0,0,11.22,4.08,2.04,0,1.02,1.02,3.06,0
1,146,58.57,88.34,62.42,7.77,20.86,20.55,86.99,69.18,55.48,10.96,6.85,0.68,5.48,0,0,0.68,4.11,17.81,10.96,0,11.64,8.9,6.85,8.9,0.68,13.7,10.27,2.74,6.16,6.16,0,0,23.97,0,8.9,2.05,2.05,0,0,1.37,2.05,0,5.48,2.05,3.42,2.05,0.68,1.37,0,0,0,0,10.27,2.74,0.68,0,0.68,0,0.68,7.53,0,0,0,0,1.37,0,0,1.37,8.22,1.37,4.79,1.37,0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.68,2.05,14.38,0.68,0,9.59,1.37,2.05,0.68,5.48,12.33,0.68,0,0,0,0,0,0,10.27,4.79,4.11,0,0,1.37,0,0
1,113,92.73,40.06,40.64,92.55,14.13,22.12,79.65,60.18,46.9,5.31,0.88,0,0.88,0,0,0,4.42,16.81,12.39,0.88,12.39,7.96,2.65,6.19,0,12.39,7.96,3.54,2.65,1.77,0.88,0,15.04,0,8.85,1.77,0.88,2.65,0.88,0.88,2.65,0,5.31,5.31,0,0.88,0.88,0,0,0,0,0,5.31,2.65,0.88,0.88,0,0,0,1.77,0,0,0,0,0,0,0,0,6.19,1.77,0.88,1.77,1.77,0,1.77,0,0,0,0,0,0,0.88,0,0,0,0.88,0,1.77,0,0,0,0.88,4.42,14.16,0,2.65,12.39,0,0,0,0,0.88,7.08,0.88,0,0,0,0,0,11.5,7.08,2.65,0,0,0.88,0.88,0
1,141,85.1,6.28,92.97,97.14,20.14,14.18,89.36,75.89,56.03,10.64,5.67,5.67,0,0,0,0,4.96,17.02,10.64,2.13,15.6,7.8,4.26,6.38,0,14.89,12.77,4.96,1.42,0,1.42,0,21.28,0.71,8.51,0.71,1.42,1.42,0,1.42,2.84,0,7.8,7.09,0.71,1.42,0.71,0.71,0,0,0.71,0,2.13,1.42,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0.71,4.96,2.13,0.71,1.42,0.71,0,1.42,0,0,0,0,0,0,0.71,0,0.71,0,0.71,0,0.71,0,0.71,0.71,0,7.09,13.48,0,0.71,12.77,0,0,0,4.96,10.64,1.42,0,0,0,0,0,0,12.77,4.96,6.38,0,0,0,1.42,0
1,99,54.26,15.57,99,67.94,14.14,31.31,81.82,64.65,49.49,11.11,7.07,5.05,0,0,0,2.02,4.04,11.11,5.05,1.01,13.13,7.07,8.08,7.07,0,16.16,7.07,3.03,3.03,0,3.03,1.01,25.25,0,12.12,3.03,1.01,1.01,3.03,1.01,2.02,0,3.03,3.03,0,1.01,1.01,0,0,0,0,0,2.02,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,4.04,0,2.02,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,1.01,0,0,4.04,17.17,0,3.03,13.13,1.01,0,0,9.09,9.09,2.02,0,0,0,0,0,0,19.19,7.07,9.09,0,0,2.02,1.01,0
1,115,57.95,9.71,94.54,99,19.17,29.57,86.96,66.96,52.17,13.04,8.7,6.96,0,0,0,1.74,4.35,14.78,6.96,0,13.04,5.22,6.96,8.7,0,12.17,7.83,5.22,2.61,0.87,0.87,0.87,25.22,1.74,13.91,2.61,1.74,0.87,3.48,2.61,3.48,0,7.83,7.83,0,2.61,2.61,0,0,0,0,0,8.7,4.35,1.74,0.87,0,0,0,3.48,0,0,0,0,0,0,0,0,5.22,0.87,0.87,2.61,0.87,0,2.61,0,0,0,0,0,0,2.61,0,0,0,0,0.87,0.87,0,0.87,0,0,4.35,12.17,1.74,1.74,8.7,0,0,1.74,4.35,8.7,0.87,0.87,0,0,0,0,0,15.65,5.22,6.96,0,0,0.87,2.61,0
1,138,90.48,61.58,90.55,97.48,19.71,24.64,84.06,62.32,44.2,6.52,2.9,0,2.9,0,0,0,3.62,12.32,9.42,2.17,13.77,5.07,3.62,7.25,0,10.14,10.87,3.62,7.97,4.35,2.9,1.45,15.94,1.45,6.52,1.45,1.45,0,1.45,0,2.17,0,7.97,7.25,0.72,5.8,5.07,0.72,0,0,0,0,7.97,5.07,1.45,1.45,0,0,0.72,2.9,0,0,0,0,0,0,0,0,7.25,0.72,2.17,2.9,1.45,0,1.45,0,0,0,0,0,0,1.45,0,0,0,0.72,0,0,0,0,0,0,3.62,14.49,0,2.17,12.32,0,0,0,7.25,2.17,1.45,1.45,0,0,0,0,0,21.01,5.07,11.59,0,0,2.17,2.17,0
1,140,77.88,7.58,97.09,41.28,20,22.86,76.43,60,51.43,15,7.86,6.43,0,0,0,1.43,7.14,16.43,6.43,1.43,15.71,4.29,2.14,5.71,1.43,8.57,5.71,5,0.71,0,0,0.71,18.57,0,10,0.71,0.71,1.43,3.57,0.71,2.86,0,2.86,2.14,0.71,0,0,0,0,0,0,0,5.71,2.86,1.43,0.71,0,0,0,2.86,0,0,0,0,0,0,0,0,2.14,0.71,0,1.43,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0.71,0.71,0,0,0.71,0,0,5.71,12.86,0.71,1.43,12.14,0,0,0,6.43,6.43,0,0.71,0,0,0,0,0,14.29,5,6.43,0,0,2.86,0,0
1,178,68.74,15.55,86.34,14.12,19.78,16.85,78.09,66.85,53.37,11.8,6.74,3.37,0,2.25,0,1.12,5.06,16.85,12.92,0,12.36,7.3,4.49,10.67,1.12,12.92,8.43,1.69,0.56,0,0,0.56,21.91,0,11.8,1.12,1.12,1.12,2.25,0.56,6.74,0,3.93,1.69,2.25,0,0,0,0,0,0,0,5.06,1.12,0,0.56,0,0,0,3.93,0,0,0,0.56,0,0,0,0,1.69,0,1.69,0,0,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,1.69,0.56,0,0,0,1.12,3.93,13.48,1.12,0.56,10.11,2.25,0,0.56,3.37,3.93,4.49,0.56,0,0,0,0,0,18.54,5.06,6.18,0,0,5.62,1.69,0
1,169,89.52,43.54,81.58,88.43,18.78,27.81,85.21,60.95,49.11,8.28,4.73,2.96,1.18,0,0,0,3.55,13.61,10.06,0.59,15.98,6.51,2.96,8.28,0,12.43,7.1,1.18,5.33,4.73,0.59,0,15.98,0,6.51,0.59,1.18,1.18,1.18,0,2.37,0,5.92,5.33,0.59,1.18,0.59,0.59,0,0,0,0,10.06,4.73,1.78,0.59,0,0,0,4.73,0.59,0.59,0.59,0,0.59,0,0,0.59,7.69,1.78,0.59,3.55,1.78,0,2.96,0,0,0,0,0,0,2.96,0,1.18,0,0.59,0.59,0.59,0,0.59,0,0,4.73,16.57,0,1.18,14.2,0,0,1.18,2.96,8.28,1.78,0,0,0,0,0,0,13.61,5.33,5.33,0,0,1.78,1.18,0
1,221,78.09,73.71,25.43,32.81,17,19.46,85.52,69.23,57.92,9.5,5.43,0,5.43,0,0,0,4.07,23.08,12.22,3.17,12.67,7.69,8.14,4.98,0.9,11.31,9.05,4.98,6.33,6.33,0,0,19,0.45,8.6,0.45,1.36,0.9,0.45,0.45,4.52,0,5.43,3.17,2.26,0.9,0.9,0,0,0,0,0,9.05,2.71,0.9,0.9,0,0.45,0,5.88,0,0,0,0,0,0,0,0,4.98,0.45,1.81,1.81,0.9,0,2.26,0,0,0,0,0,0,1.81,0,0.9,0,0.9,1.36,0,0,0,0,0.45,5.88,9.05,0,0.45,8.6,0.45,0,0,1.36,11.31,0,0.45,0,0,0,0,0,15.38,5.88,6.79,0,0,0.9,1.81,0
1,128,70.71,23.51,75.23,96.74,21.33,27.34,82.81,63.28,49.22,10.94,5.47,3.13,1.56,0,0,0,5.47,15.63,7.81,0.78,13.28,5.47,6.25,7.03,0.78,9.38,10.16,3.13,7.03,3.91,2.34,0.78,14.84,0.78,7.81,0.78,0.78,0.78,0,1.56,3.91,0,7.81,7.03,0.78,3.13,3.13,0,0,0,0,0,9.38,6.25,1.56,1.56,0,0,0,3.13,0,0,0,0,0,0,0,0,3.91,0,1.56,1.56,0.78,0,1.56,0,0,0,0,0,0,1.56,0,0,0,0.78,0,0.78,0,0,0.78,0,5.47,14.84,0,0.78,11.72,0,1.56,0.78,2.34,3.91,3.91,0,0,0,0,0,0,15.63,4.69,7.03,0,0,0.78,3.13,0
1,133,63.44,88.88,33.61,86.47,16.63,27.07,89.47,63.91,50.38,14.29,9.77,3.01,6.02,0,0.75,0,4.51,15.79,7.52,0.75,13.53,6.77,7.52,4.51,0,15.04,5.26,0.75,10.53,7.52,3.01,0.75,24.81,0,14.29,2.26,1.5,3.01,0.75,3.01,2.26,0,9.02,6.02,1.5,4.51,1.5,1.5,0.75,0,0,0,10.53,1.5,0.75,0,0,0,0,9.02,1.5,0,0,2.26,0.75,0,0,0.75,9.02,0.75,4.51,3.01,0.75,0,2.26,1.5,1.5,0,0,0,0,0.75,0,1.5,0,0.75,0,0.75,0,0.75,0,0.75,3.01,11.28,1.5,0.75,9.02,0,0,0.75,2.26,9.02,3.01,0,0,0,0,0,0,12.78,6.02,3.76,0,0,0,3.01,0
1,198,75.22,3.83,98.24,4.48,22,18.69,81.82,65.66,53.03,12.63,7.58,6.06,0,0,0,1.52,5.05,15.15,9.09,0.51,15.15,5.56,6.06,6.06,1.52,13.13,6.06,2.53,2.53,0,1.52,1.01,20.71,0,10.1,0.51,1.01,1.01,2.53,0.51,4.55,0,6.06,2.02,4.04,2.53,0.51,2.02,0,1.52,0,0,3.03,1.01,0,0,0,0,1.01,2.02,0,0,0,0,0,0,0,0,5.56,1.01,2.53,2.02,0,0,1.01,0,0,0,0,0.51,0,0.51,0,1.01,0,0,0.51,0.51,0,0,0,0,3.54,13.64,0,1.52,9.6,0.51,0.51,2.02,8.59,9.09,0,1.52,0,0,0,0,0,14.14,4.55,7.07,0,0,1.01,1.52,0
1,106,83.39,34.68,55.39,97.68,15.14,22.64,81.13,56.6,44.34,6.6,1.89,0.94,0,0.94,0,0,4.72,15.09,10.38,0.94,10.38,5.66,3.77,7.55,0.94,10.38,7.55,2.83,2.83,0.94,1.89,0,17.92,0.94,8.49,1.89,1.89,0.94,3.77,0,2.83,0,6.6,6.6,0,1.89,1.89,0,0,0,0,0,4.72,1.89,0.94,0,0,0,0,2.83,0,0.94,0,0,1.89,0,0,1.89,8.49,0.94,1.89,3.77,2.83,0,3.77,0.94,0,0.94,0,0.94,0,2.83,0,0,0,0,0,0.94,0,0,0,1.89,7.55,8.49,1.89,1.89,6.6,1.89,0,0,5.66,0.94,5.66,1.89,0,0,0,0,0,20.75,6.6,7.55,0,0,3.77,2.83,0
1,107,52.04,99,72.99,94.19,15.29,25.23,89.72,66.36,51.4,15.89,13.08,0,12.15,0,0,0.93,2.8,11.21,4.67,0,14.95,6.54,6.54,6.54,0,14.95,5.61,0.93,14.95,14.02,0.93,0,22.43,0,6.54,0.93,1.87,0.93,0.93,1.87,0,0,7.48,5.61,0,3.74,1.87,0,0,0,0,0,18.69,3.74,1.87,0,0,0,0.93,15.89,0.93,0,0,0,0,0,0,0,9.35,0,4.67,3.74,0.93,0,2.8,0,0,0,0,0.93,0,1.87,0,0,0,0,0,0,0,0,0,0.93,6.54,16.82,1.87,2.8,9.35,1.87,0,1.87,9.35,10.28,1.87,0.93,0,0,0,0,0,14.02,6.54,4.67,0,0,1.87,0.93,0
1,100,74.19,9.6,96.32,81.12,16.67,21,86,67,52,9,3,3,0,0,0,0,6,17,6,4,14,6,2,10,1,10,12,11,1,1,0,0,21,0,10,2,1,2,4,0,4,0,4,4,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,1,0,0,0,0,1,0,0,1,7,0,1,3,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,15,0,2,13,0,0,0,6,8,1,0,0,0,0,0,0,18,6,6,0,0,2,4,0
1,146,91.29,25.32,96.44,98.19,18.25,21.23,84.25,68.49,50,6.85,4.79,4.11,0.68,0,0,0,2.05,13.7,9.59,1.37,17.12,6.16,6.85,5.48,0,13.7,12.33,2.05,2.05,2.05,0,0,19.18,0.68,8.9,1.37,0.68,2.05,0.68,2.05,1.37,0,6.85,6.85,0,2.74,2.74,0,0,0,0,0,4.79,3.42,2.74,0,0,0,0,2.05,0,0,0,0,0,0,0,0,4.79,1.37,1.37,1.37,0.68,0,0.68,0,0,0,0,0,0,0.68,0,0,0,0.68,0,0,0,0,0.68,0.68,6.16,19.18,0,1.37,15.07,1.37,0.68,0.68,6.85,6.85,0.68,0,0,0,0,0,0,17.12,5.48,7.53,0,0,1.37,2.74,0
1,140,67.11,1.11,99,53.43,17.5,17.86,91.43,70.71,59.29,12.86,9.29,9.29,0,0,0,0,3.57,12.86,7.86,0,17.86,8.57,6.43,7.14,1.43,15.71,5.71,2.14,3.57,2.14,0.71,0.71,23.57,1.43,9.29,1.43,0.71,0.71,3.57,0,4.29,0.71,8.57,5,2.86,2.14,0.71,0.71,0,0,0.71,0,3.57,2.14,1.43,0.71,0,0,0,1.43,0,0,0,0,0,0,0,0,6.43,0,2.14,2.86,1.43,0,2.86,0,0,0,0,0,0,2.14,0,0,0,0,1.43,0,0,0,0,0,4.29,14.29,0,4.29,9.29,1.43,0.71,0,3.57,12.14,0,2.14,0,0,0,0,0,15,5.71,5.71,0,0,1.43,2.14,0
1,80,91.14,3.95,97.28,1,20,17.5,82.5,70,56.25,12.5,8.75,8.75,0,0,0,0,3.75,18.75,11.25,1.25,16.25,6.25,5,2.5,0,16.25,5,5,2.5,0,0,2.5,17.5,0,8.75,3.75,1.25,0,2.5,0,1.25,0,3.75,0,3.75,2.5,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0,2.5,0,1.25,0,0,0,0,0,0,1.25,0,0,0,1.25,0,0,0,0,0,0,8.75,12.5,0,0,10,0,0,1.25,5,6.25,2.5,1.25,0,0,0,0,0,12.5,5,6.25,0,0,0,1.25,0
1,278,25.66,78.17,91.09,2.81,19.86,23.02,90.29,75.9,59.71,18.35,11.87,3.96,4.68,0.72,0,1.8,6.47,14.39,5.76,2.52,13.67,8.27,8.27,8.27,1.44,19.78,5.4,1.44,9.35,6.47,1.44,1.44,28.06,1.08,14.75,3.96,0.72,1.44,2.52,1.44,3.6,0,3.96,0.72,3.24,1.44,0.36,1.08,0,0.72,0,0,16.55,6.47,1.08,0.36,1.08,0.72,3.24,10.43,0.36,1.08,0.36,0,0.36,0,0,0.36,2.88,0.36,0.36,2.16,0,0,0.72,0,0,0,0,0,0,0.36,0,0.72,0,0.36,0,0,0,0,0.36,0,4.68,10.79,1.08,2.16,7.19,0.36,0,0.36,6.12,10.07,2.16,1.44,0.36,0.36,0,0,0,11.51,5.04,5.04,0,0,0.36,1.08,0
1,215,65.9,88.86,60.15,96.07,17.92,21.4,86.98,73.02,57.21,14.42,9.77,2.79,4.19,2.33,0,0.47,4.65,14.42,8.37,1.86,16.74,7.44,6.98,6.98,0.47,16.28,5.58,4.65,7.44,5.12,1.86,0.47,22.79,1.86,9.77,0.93,0.47,1.86,0.93,0.93,4.19,0,6.51,6.05,0,2.33,1.86,0,0,0,0,0,13.49,2.79,0.93,0.47,0,0,0,10.7,1.4,0,0,1.4,0,0,0,0,4.19,0.47,0.47,2.33,0.93,0,1.4,0,0,0,0,0,0,1.4,0,0.47,0,0.47,0,0,0,0,0.47,0,4.65,9.77,0.47,1.4,7.44,0.47,0,0,4.65,9.3,1.86,0.47,0,0,0,0,0,16.74,4.65,4.65,0,0.93,2.79,3.72,0
1,199,82.92,15.66,84.09,2.82,22.11,22.11,85.93,64.32,51.26,9.55,6.03,5.03,0,0,0,0.5,3.52,15.58,9.05,3.02,14.57,9.05,2.51,6.03,0.5,13.07,10.05,4.52,2.01,1.01,1.01,0,18.09,0,7.54,0.5,0.5,1.51,2.01,0,2.01,0,7.04,2.01,4.52,2.51,1.01,1.01,0,0.5,0.5,0,4.52,2.01,0,0,0.5,0.5,1.01,2.51,0.5,0,0.5,0,0,0,0,0,6.03,0.5,4.52,0.5,1.01,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,4.02,18.59,0,1.51,11.56,3.02,2.51,0,4.52,2.01,6.53,1.01,0,0,0,0,0,17.59,4.52,7.04,0,0,2.01,4.02,0
1,119,82.56,69.42,92.48,83.37,23.8,27.73,88.24,66.39,52.1,7.56,5.88,0,5.04,0,0,0.84,1.68,16.81,13.45,2.52,11.76,9.24,5.04,5.88,1.68,14.29,10.08,2.52,9.24,6.72,0.84,1.68,22.69,0.84,7.56,0,0.84,0,1.68,0.84,5.04,0,5.04,4.2,0,3.36,2.52,0,0,0,0,0,10.08,3.36,1.68,0,0,0,0,6.72,0,0,0,0,0,0,0,0,3.36,0,0.84,1.68,0.84,0,1.68,0,0,0,0,0,0,0.84,0,0,0,0,0.84,0.84,0,0,0.84,0,5.04,14.29,0.84,0.84,12.61,0.84,0,0,7.56,7.56,1.68,1.68,0,0,0,0,0,14.29,3.36,3.36,0,0.84,2.52,4.2,0
1,89,74.52,33.69,72.1,86.32,17.8,20.22,79.78,66.29,53.93,10.11,3.37,1.12,0,2.25,0,0,6.74,16.85,11.24,1.12,14.61,12.36,3.37,6.74,1.12,14.61,10.11,1.12,1.12,0,1.12,0,17.98,0,8.99,1.12,0,1.12,1.12,0,5.62,0,4.49,4.49,0,0,0,0,0,0,0,0,5.62,1.12,0,0,0,0,0,4.49,0,0,0,0,1.12,1.12,0,0,4.49,1.12,1.12,2.25,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,12.36,1.12,1.12,10.11,0,0,0,3.37,1.12,6.74,1.12,0,0,0,0,0,17.98,5.62,7.87,0,0,3.37,1.12,0
1,130,66.97,6.37,77.64,93.01,21.67,18.46,84.62,73.85,59.23,13.08,7.69,6.15,0,0,0,1.54,5.38,15.38,10,0,16.15,9.23,6.15,7.69,0.77,17.69,8.46,1.54,3.08,2.31,0.77,0,24.62,0,14.62,1.54,0.77,2.31,3.08,2.31,4.62,0,5.38,5.38,0,1.54,1.54,0,0,0,0,0,6.92,3.85,1.54,0.77,0,0,0,3.08,0,0,0,0,0,0,0,0,3.85,0,1.54,0.77,1.54,0,0,0,0,0,0,0,0,0,0,0.77,0.77,0,0.77,0,0,0.77,0,3.08,3.08,12.31,1.54,2.31,6.15,1.54,0,2.31,3.85,10.77,1.54,3.08,0,0,0,0,0,11.54,4.62,4.62,0,0,0.77,1.54,0
1,178,57.56,7.56,97.76,27.68,19.78,23.6,87.64,67.42,53.93,12.92,7.87,5.62,0.56,0,0,1.69,5.06,14.04,7.3,2.25,12.92,7.3,4.49,7.87,1.69,14.61,6.74,2.81,3.93,0.56,1.69,1.69,23.03,0.56,11.24,1.69,2.25,1.12,1.69,0,5.06,0,7.3,3.93,3.37,1.69,1.12,0.56,0,0,0,0,8.43,4.49,0.56,0.56,0,1.12,1.12,3.93,0,0.56,0,0,0,0,0,0,6.18,0,3.93,2.25,0.56,0,1.12,1.12,0.56,0,0,0.56,0,0,0,1.12,0,0,0,0,0,0,0,0,3.37,10.11,0,1.69,7.3,1.12,0,0.56,8.99,8.43,0.56,1.12,0,0,0,0,0,11.24,5.06,3.37,0,0,1.12,1.69,0
1,178,97.32,56.82,20.01,86.32,25.43,26.97,78.65,55.06,43.26,7.3,2.81,0,0,1.69,0,0.56,4.49,16.29,10.67,0.56,15.73,3.93,1.12,4.49,0.56,7.87,7.3,3.93,1.69,1.12,0,0.56,16.29,0,11.24,1.12,1.12,2.25,2.25,1.69,3.37,0,5.06,4.49,0,2.25,1.69,0,0,0,0,0,8.99,3.37,0,0,0,0,0,5.06,0.56,0.56,0,0.56,1.69,0,0,1.69,9.55,3.93,5.62,0,0,0,2.81,2.25,0,0.56,0,0,0,0,0,0,0.56,0.56,0,0.56,0,0,0,0,2.81,11.8,0.56,2.25,7.3,0.56,0,1.12,1.69,1.12,3.93,0,0,0,0,0,0,13.48,3.93,6.18,0,0,1.69,1.69,0
1,58,93.52,6.07,92,20.23,14.5,32.76,86.21,60.34,50,10.34,6.9,6.9,0,0,0,0,3.45,18.97,10.34,0,15.52,5.17,0,5.17,1.72,12.07,3.45,5.17,5.17,0,3.45,1.72,18.97,1.72,6.9,1.72,1.72,0,0,1.72,1.72,0,3.45,1.72,1.72,1.72,0,1.72,0,0,0,0,10.34,5.17,0,0,1.72,0,3.45,1.72,0,1.72,0,0,0,0,0,0,8.62,0,3.45,5.17,0,0,1.72,1.72,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,3.45,8.62,0,1.72,6.9,0,0,0,6.9,6.9,0,1.72,0,0,0,0,0,13.79,6.9,5.17,0,0,0,1.72,0
1,126,81.45,79.51,77.17,98.65,21,27.78,84.92,64.29,51.59,13.49,9.52,3.17,6.35,0,0,0,3.97,17.46,8.73,0.79,15.08,5.56,3.17,6.35,0,12.7,5.56,2.38,10.32,7.14,3.17,0.79,19.84,0,7.14,1.59,0,0.79,0.79,0,3.17,0,7.94,7.14,0,3.97,2.38,0,0,0,0,0,10.32,2.38,0.79,0,0,0,0,7.14,0,0.79,0,0,0,0,0,0,3.97,0.79,2.38,0.79,0,0,2.38,0.79,0,0.79,0,0,0,1.59,0,0,0,1.59,0,0,0,0.79,0,0,6.35,15.87,2.38,0.79,8.73,2.38,0,0.79,5.56,9.52,1.59,0,0,0,0,0,0,12.7,4.76,5.56,0,0,1.59,0.79,0
1,150,47.65,8.77,85.71,2.44,21.43,25.33,88,69.33,55.33,12,7.33,4,1.33,0.67,0,0.67,4.67,13.33,8,0,12.67,9.33,6,8,2.67,18.67,3.33,3.33,2.67,1.33,0.67,0.67,27.33,0,18,2.67,1.33,3.33,3.33,1.33,7.33,0,6.67,2,4.67,3.33,1.33,2,0,0.67,0.67,0,10.67,6,1.33,0.67,0.67,0,2,4.67,0,0,0,0,0,0,0,0,4.67,0.67,1.33,1.33,1.33,0,0.67,0.67,0,0,0,0,0,0,0,2,0,0.67,1.33,0,0,0,0,0,5.33,8,0,1.33,6.67,0,0,0,5.33,10.67,1.33,0.67,0.67,0.67,0,0,0,15.33,4.67,6.67,0,0,2.67,1.33,0
1,71,28.77,6.39,70.75,94.32,10.14,14.08,95.77,83.1,64.79,14.08,7.04,7.04,0,0,0,0,7.04,16.9,11.27,1.41,9.86,12.68,11.27,5.63,1.41,25.35,4.23,4.23,0,0,0,0,32.39,1.41,15.49,4.23,1.41,4.23,1.41,2.82,1.41,0,5.63,5.63,0,2.82,2.82,0,0,0,0,0,2.82,1.41,0,0,0,0,1.41,1.41,0,0,0,0,0,0,0,0,11.27,1.41,4.23,1.41,4.23,0,0,0,0,0,0,0,0,0,0,0,1.41,0,1.41,0,0,0,0,0,2.82,9.86,0,1.41,7.04,1.41,0,0,4.23,11.27,0,1.41,0,0,0,0,0,15.49,9.86,4.23,0,0,1.41,0,0
